Key,EN,ZH
NAME_CROWMAN_JUROR,Tallcraw Juror,高陪审员
DESC_PILGRIM_STAFFWIELDER,Old pilgrim carrying a heavy iron bell staff.,手持沉重铁制钟杖的年长领队，丝咒抹去了它昔日的权威。
NAME_PILGRIM_HIKER,Pilgrim Hiker,攀山朝圣者
NAME_DOCK_FLYER,Flintstone Flyer,燧石飞工
NOTE_SMALL_CRAB,"If left to grow, these young bugs will fight for dominance until only one remains.",我曾目睹三只幼体将巢穴化作修罗场，最终胜者甲壳上插满兄弟的尖刺。这种养蛊式的成长，正是圣堡工厂默许的筛选机制。
NOTE_SONG_THREADED_HUSK_SPIN,"Living Silk commanding a dead shell... An affront to nature, and one all too common across Pharloom.",活灵丝操纵死躯壳……违背自然的造物，在纺络却司空见惯。
NAME_CORAL_CONCH_DRILLER_GIANT,Great Conchfly,巨型螺蝇
NAME_ABYSS_CRAWLER_LARGE,Shadow Charger,影袭巨虫
NAME_SWAMP_DUCTSUCKER,Ductsucker,腐殖吮吸者
NAME_GLOOM_BEAST,Gargant Gloom,渊喉巨兽
DESC_ZAP_CORE_ENEMY,Coiled nest of charged worms. Assaults intruders with bolts of crackling electricity.,带电蠕虫团，释放霹雳闪电攻击入侵者。
DESC_SCHOLAR,"High caste bug, responsible for delivering sermons and leading prayer for those beyond the walls of the Whispering Vaults.",为低语书库墙外信众布道的高阶虫子。
NAME_SONG_PILGRIM_02,Surgeon,医师
NOTE_CRAWFATHER,"Did he recognise my part played in this land&#8217;s void-strung state? If so, perhaps his judgement was not unfair. To these bugs I have brought much destruction.",若他知晓我与此地虚空缠结的关联，其裁决或许称得上公正——因我确实为腐囊虫族带来了毁灭。
NOTE_DOCK_FLYER,"That incendiary material they carry is a natural wonder, with many potential applications. What a waste to carelessly throw it at me whenever I pass by.",其携带的燃烧材料堪称自然奇迹，具有多种潜在用途。每当路过就被随意投掷袭击，这等浪费行径实在令我扼腕。
NAME_ROACHFEEDER_TALL,Roachfeeder,蟑螂饲养员
NOTE_CORAL_FLYER_THROW,Not a frontline force but in my assault upon their tower all emerge to see me stilled.,虽非主力部队，但当我进攻其高塔时，它们倾巢而出进行阻截，阵势不容小觑。
NAME_PINSTRESS_BOSS,Pinstress,针姬
NAME_CRAWFATHER,Crawfather,腐囊之父
NAME_WISP,Wisp,火灵
NOTE_CROWMAN_DAGGER,A cowardly sort. They will try to remain at range to throw their sharp weapons. Best to rush them down and cut quick.,怯战而擅长投掷攻击。最佳策略是快速近身解决。
DESC_CORAL_FLYER_THROW,Wide-masked aerial attacker trained to act as support for its grounded companions while remaining at range.,佩戴宽幅面甲的远程支援型飞行攻击者。
NOTE_SCHOLAR,Most likely this one&#8217;s true charge was to root out and condemn those not seen as sufficiently fervent.,表面传播教义，实为铲除异端的思想刽子手。
NAME_CORAL_SWIMMER_FAT,Kai,凯虫
DESC_PILGRIM_FISHER,"Old catcher over Shellwood Pond, bearing a longpin and stricken by the Haunting.",甲木林池塘的老迈捕手，手持长针，遭受丝咒之苦。
NAME_BONE_HUNTER_TRAPPER,Gurr the Outcast,被放逐的格尔
NAME_SWAMP_MUCKMAN_TALL,Stilkin Trapper,斯提金捕手
NAME_DRAGONFLY_LARGE,Pendragor,潘德拉戈
DESC_ROACHKEEPER,Grizzled older roach tender weighted with a lasso of heavy chain.,心智迷失的老练饲育者，挥舞沉重锁链维持虫群秩序。
NOTE_FARMER_WISP,These ones somehow learnt to call and guide the scorching Wisps that share their thicket. Whether through dominance or reverence is unclear.,这些家伙不知何故掌握了操控火灵之术。他们能随心所欲地召唤并指挥它们。
NOTE_BLUE_ASSISTANT,"He carelessly seeded these caves with that cursed substance... His final fate seems fair reward for those efforts, yet I feel some sympathy. It is an alluring power.",他肆意播撒那种禁忌物质……最终结局可谓咎由自取，但我仍有些许同情。凡虫对力量的追寻时常令我感到唏嘘。
DESC_CORAL_GOOMBAS,Soft-shelled scrambler encased in coral.,被珊瑚包裹的软壳生物。
NOTE_CORAL_CONCH_DRILLER_GIANT,"To pair with another is a base instinct, and one that brings some bugs great joy. I once sought similar union, but of my own mates none could match my lifespan.",与其他虫子结为伴侣是一种本能，是欢愉的来源。可惜我曾寻觅的伴侣都难敌岁月的变迁。
DESC_HUNTER_QUEEN,Song queen of the Skarr and their most talented warrior.,斯卡尔一族的歌后，并且是族史上最具天赋的战士。
NAME_PILGRIM_01_SONG,Choir Pouncer,圣咏扑袭者
NOTE_CLOVER_DANCER,"For one to love another so similar to themselves, is that selfless or vain?",爱慕镜像般的另一个自己，究竟是无私还是极致的虚荣？
NOTE_WHITE_PALACE_FLY,A crude construct of my father&#8217;s fallen domain. Only a fool believes that void can be fashioned to do their bidding.,我父亲陨落国度的粗劣造物。只有愚者才会相信虚空可被驾驭。
NAME_BONE_SPITTER,Tarmite,焦油螨
NAME_SWAMP_BARNACLE,Barnak,巴纳克
NAME_BLOOM_PUNCHER,Gahlia,假面魔芋
NAME_SHELL_FOSSIL_MIMIC,Shardillard,碎甲突袭者
NAME_FIRST_WEAVER,First Sinner,原罪者
DESC_PILGRIM_FLY,Short-horned bug born with underdeveloped wings.,翅膀发育不全的短角虫。
NAME_BONE_HUNTER_THROW,Skarrgard,斯卡尔禁卫
DESC_PILGRIM_BELL_THROWER,Common bug wielding a set of old bells. The bug will fling the bells at anyone it deems still free.,挥舞旧钟的普通信徒，向未被丝咒侵蚀者投掷旧钟。
NOTE_GRASSHOPPER_FLY,"Born with many tools I would once have desired for myself. Fortunately, I have trained hard around those limits.",天生具备我曾渴求的利器。所幸我通过苦练突破了自身局限。
NOTE_SWAMP_MUCKMAN_TALL,More bother than the bug themself are the countless traps they have already laid throughout their caves.,其洞穴内遍布的陷阱比这虫子本身更令我头疼。
NAME_BLOOM_SHOOTER,Pollenica,爆粉葵
NAME_CORAL_WARRIOR_GREY,Watcher at the Edge,边陲守望者
NOTE_SONG_ADMINISTRATOR,The lethality of these bugs is unexpected. Their bodies were never built for combat. The Haunting has altered their nature dramatically.,这些本非为战斗设计的虫子竟有致命的战力，看来丝咒显著地改变了其本质。
NAME_SLAB_PRISONER_FLY_NEW,Puny Penitent,卑罪者
DESC_FIELDS_FLYER,Docile bug whose wings mimic the grasses of the Far Fields. A common snack for larger predators.,温顺的飞虫，翅膀模拟原野草叶的模样。比它们大的生物基本都能把它们当作小零食来吃。
DESC_UNDERSTORE_THROWER,"Exhausted bug, grown sickly from the smog of the Underworks. The worker&#8217;s twistpins, once tools of repair, now serve as spun projectiles.",被工业废气侵蚀的抱病劳工，将维修旋针改造为投掷武器。
DESC_SLAB_PRISONER_LEAPER_NEW,Humbled prisoner serving their sentence for sin committed within the Citadel.,服刑中的卑微囚犯，曾在圣堡中犯下罪过。
DESC_FLOWER_QUEEN,"Ancient heart of Shellwood, connected to all its living things.",维系甲木林万物联结的远古之心。
DESC_SONG_PILGRIM_01,Guide and ofttimes leader within the Citadel&#8217;s Choir.,圣堡咏者团的向导与常任领袖。
NOTE_GNAT_GIANT,"Poor of sight but possessing a keen sense of smell, it uses its bulk to charge at foreign scents. Remaining fierce so far into old age is an admirable trait.",虽视力极差却嗅觉敏锐，凭借庞大身躯冲撞陌生气味源。暮年仍保有此等凶性，着实值得敬佩。
DESC_SWAMP_GOOMBA,Crawling insect with a sizzling bile sack in its abdomen.,腹部携带沸腾胆汁囊的爬行虫。
NAME_LIFEBLOOD_FLY,Winged Lifeseed,生质飞囊
NOTE_SONG_HANDMAIDEN,"If given a chance, this one will steal Silk from any significant source, including my own shell.",一旦有机会，它会从任何来源窃取灵丝——包括我的甲壳。
DESC_LIFEBLOOD_FLY,Mindless sack filled with Plasmium. When broken the Plasmium can be consumed for its temporary benefits to health.,装满再生液体的活体炸弹。满载生质液的无智囊虫，打破后，可使用其生质液获得暂时性的生命值。
NOTE_SONG_AUTOMATON_FLY,More effective an opponent than would be guessed. The precarity of its winding domain can make even its simple assault a challenge.,在错综复杂的齿轮迷宫中，这些机械的每一次俯冲都如同死神挥镰。
NAME_CORAL_CONCH_DRILLER,Conchfly,螺蝇
DESC_CORAL_CONCH_DRILLER_GIANT,"Elder Conchfly crowned with a huge coral horn. Once partnered with a mate, they will rarely be seen alone.",头戴珊瑚巨角的古老螺类，与伴侣终生形影不离。
NAME_CORAL_BRAWLER,Karak Gor,坚塔冲锋者
DESC_PILGRIM_03_UNDERSTORE,"Drained yet dedicated labourer, wielding a coarse steel brush.",手持劣质钢刷的劳工，尽管身体已被苦役榨干，但仍孜孜不倦。
NOTE_BONE_HUNTER,"Fierce, strong and disciplined... yet these qualities do not protect them from the Haunting. Is such a fate inevitable in these lands?",勇猛强壮，且遵守纪律……连这样的战士都无法逃脱丝咒的侵蚀，难道纺络所有生物终将堕入此劫？
NOTE_SONG_REED,"A form well suited for combat, lithe and fast. No surprise it seems to rank so high amongst its cult.",纤瘦迅捷的体态完美适配战斗，难怪能在教团中身居高位。
NAME_BONE_WORM,Grom,戈鲁姆
DESC_BONE_HUNTER_FLY,Winged ant hunter that strikes from the air with its bone lance.,使用骨制长矛的飞蚁猎手，擅长从空中发起突刺。
NAME_SAND_CENTIPEDE,Sandcarver,沙噬虫
NOTE_BONE_WORM_BLUETURRET,"In my home caves, when once this substance was allowed to flourish, I saw similar aberrations. This is wonder tainted strong with revulsion.",在我故土的洞穴中，当这种物质开始蔓延时，我也目睹过类似的畸变。这是一种掺杂着强烈厌恶的&#8220;奇迹&#8221;。
DESC_BELL_FLY,"Furred bug beneath a heavy bell. It has grown too large to burrow, but in maturing has developed small wings.",毛茸茸的甲虫背负着沉重钟壳，胖得钻不进地洞，倒是长出了一对小翅膀。
DESC_PILGRIM_04_SONG,"Aerial bug of the Citadel, unarmed but for its short horn.",圣堡的飞行虫，仅凭短角作为武器。
DESC_MOSSBONE_MOTHER,Adult Mossmir with a fully developed stinger and hardened hide.,成年苔翼虫，具备完全发育的毒刺与坚硬的外壳。
NOTE_MOSSBONE_MOTHER,Motherhood is an instinct that can push creatures beyond what seems their natural limits. It turns even weaker beasts like these into formidable foes.,为母则刚的本能，总能使弱小的生物展现出骇人的攻击性。
NOTE_WISP_PYRE_EFFIGY,"The remains of an aged bug were housed at the pyre&#8217;s heart. The structure suggested they wished for immolation. If so, I have seen their wish granted.",一只年迈虫子的遗骸安放在火葬堆的中心。从构造上看，它们似乎希望通过自焚来进行献祭。若真如此，我想这一愿望已经实现。
DESC_BONE_HUNTER,Skilled ant hunter bearing blade and armour fashioned from bone.,装备骨制武器及护甲的蚁族精锐。
NAME_BONE_FLYER_GIANT,Savage Beastfly,暴怒兽蝇
NOTE_TAR_SLUG_HUGE,"To survive while storing so much searing fluid within... Before I would have believed it impossible, but Pharloom is home to many marvels.",体内存储巨量高温液体仍能存活……原以为不可能，但纺络本就充满奇迹。
DESC_SONG_PILGRIM_MAESTRO,"Choir commander of the High Halls, able to summon and command cogflies at a flick of their baton.",高庭咏者团统帅，挥动指挥棒即可召唤机枢蝇群。
NAME_BONE_GOOMBA_BOUNCE_FLY,Skullwing,颅翼虫
NAME_PILGRIM_04,Pilgrim Hornfly,角枪朝圣者
NAME_PILGRIM_05,Elder Pilgrim,朝圣者长老
NAME_PILGRIM_02,Pilgrim Hulk,朝圣巨汉
DESC_CORAL_SWIMMER_LARGE,"Masked coral drifter, grown larger than its more numerous companions.",古老的漂浮生物，体型远超同类。
DESC_FARMER_WISP,Many-legged insect fanatically obsessed with flame.,痴迷火焰的多足虫。
NAME_PILGRIM_01,Pilgrim Pouncer,朝圣扑袭者
NAME_BONE_HUNTER_CHIEF,Last Claw,最终之爪
NAME_DOCK_WORKER,Smelt Shoveller,熔渣工
NOTE_CROWMAN_JUROR,"Curiosity saw me answer their summons, but I shall not allow them to stall me long. I must work fast to fix my grand mistake.",好奇心驱使我响应他们的召唤，但我不会在此浪费时间——我需要尽快修正我酿成的大错。
NAME_CORAL_JUDGE_CHILD,Squirrm,蠕蛆
NAME_LIGHTBEARER,Lampbearer,执灯者
NOTE_DUSTROACH,"A revolting creature. My shell itches at their presence. In the pens where their numbers grow vast, I am forever on edge.",肮脏恶心的生物。光是它们的存在就让我甲壳发痒。在蟑群泛滥的养殖场中，我会时刻保持警惕。
NAME_FIELDS_FLOCK_FLYERS,Brushflit,惊叫虫
NOTE_BONE_FLYER,"Dancing around this simple creature as it charges back and forth is the sort of game I delighted in as a child. Alas, I now have more pressing matters to attend to.",我小时候就爱逗这种笨虫，在它身边闪转腾挪，看它来回乱撞可有意思了。唉，但我现在有更紧迫的事情要处理。
NOTE_FARMER_CENTIPEDE,"Theirs seems a sad, grueling task, serving their lifetime for a Citadel unseen.",它们的工作实属可悲的苦役，为那见不到的圣堡永世效劳。
DESC_BONE_GOOMBA_BOUNCE_FLY,"Airborne relative of the grounded Skull Scuttler, found only in the Marrow&#8217;s deepest, hottest caves.",头骨潜行者的飞虫近亲，髓骨洞窟深处灼热的洞穴独有。
NOTE_DOCK_BOMBER,"Theirs would be a high risk life, followed by a short, searing end.",这是份高危职业，它们的结局注定短暂而炽烈。
DESC_CLOVERSTAG,Placid native of Verdania. Its hide closely mimics the flora of its territory.,温顺的翠庭原生生物，其皮毛完美拟态栖息地的植被。
NOTE_CORAL_JUDGE,"They remorsely eliminate any pilgrim or passerby deemed impure to their sight. The countless husks, strewn on paths beside them, tell of their conclusive decisions.",他们无情地消灭任何在他们眼中被视为不洁的朝圣者或过路者。堆积在路径旁的遗骸，无声控诉着所谓&quot;净化&quot;的残酷。
NAME_PILGRIM_STAFF_UNDERSTORE,Undersweep,圣厂清扫工
NOTE_CROWMAN_JUROR_TINY,"Weak, afraid, and aware of the imminent end. I understand their desperation, but my death will not prevent the coming fall.",弱小、恐惧，知道终局将至。我懂得它们的绝望，可我的死并不能阻止即将到来的灾祸。
NOTE_SONG_AUTOMATON_02,An inspired use of steam. I must remember its construction when designing future tools.,高温蒸汽在管腔内压缩爆鸣的声响，像极了垂死者的嘶吼。这种将杀戮伪装成清洁工程的设计，着实令人胆寒。
NOTE_SWAMP_MUCKMAN,"They know well their domain, lurking in wait in its byways and bogs, always ready to pounce.",它们深谙领地内的每处沼泽暗道，时刻准备伏击。
DESC_BLUE_ASSISTANT,Husk of an alchemist&#8217;s assistant granted false life by Plasmium.,被生质液赋予虚假生命的炼金术士助手的躯壳。
NOTE_BLOOM_PUNCHER,The false mask alone is frightening enough to scare away smaller pests.,光凭这个惊悚的造型就能劝退不少胆小鬼。
NOTE_ASPID_COLLECTOR,"In its natural state it would avoid potential predators, but Pharloom&#8217;s Haunting now compels it to aggression. Fortunately, its jaws are ill-suited for combat.",本性畏避掠食者，然而纺络的丝咒迫使其凶性毕露。幸好它们的颚钳钝拙，不善搏杀。
NAME_CORAL_CONCH_SHOOTER_HEAVY,Driznarga,重甲掷面虫
NOTE_ROACHKEEPER_CHEF,"Returned to their home caves, this chef continued to devise delicacies too repulsive for any bug still sane.",回到故土的洞穴后，这位厨师依旧沉迷于研制那些令任何尚存理智的虫子都难以接受的料理。
NAME_CLOVER_DANCER,Clover Dancers,三叶草舞者
DESC_CORAL_KING,"Hardened warrior lord of a bygone age, able to command the coral crust to his bidding.",能号令珊瑚甲壳的远古战主。
NOTE_UNDERSTORE_HEAVY,"There seem no ranks in their domain, yet this one has risen above the rest. A station likely gained through intimidation and thuggery.",该领域本无等级制度，此虫却凭威胁与暴力手段上位。
DESC_LACE,Manic fencer who delights in battle.,痴迷战斗的狂躁剑士。
DESC_CENTIPEDE_TRAP,Sightless burrower that reacts violently to the slightest sound.,失去视力却听觉敏锐的穴居虫类，最细微的声响也会引起它们激烈的反应。
DESC_SILK_BOSS,"Monarch of Pharloom, and the primal source of Silk.",纺络的君主，灵丝的源头。
NOTE_SONG_SCHOLAR_ACOLYTE_ACT_3,"These bugs have been driven out of their vault&#8217;s recesses by Pharloom&#8217;s black collapse. They are a nuisance, and I have only myself to blame.",由于纺络的崩塌，这些虫子被驱赶出书库的深处。这都是我一手造成的麻烦。
NAME_GARMOND_ZAZA,Garmond &amp; Zaza,加蒙德&amp;扎扎
NAME_MOSSBONE_FLY,Mossmir,苔翼虫
DESC_BONE_SPITTER,Flying bone mite that lives near magma. Roasts its prey by spitting scorching tar.,栖息在熔岩区的飞行螨虫，喷射高温焦油灼烧猎物。
DESC_SWAMP_MOSQUITO,Plentiful pest with a sharp proboscis and a belly full of bile.,体内充满胆汁的群居蝠虫，死亡时剧烈爆炸。
DESC_BLADE_SPIDER,Small arachnid found in many crevices and caves throughout Pharloom.,纺络的岩缝和洞穴里常见的小型蜘蛛。
DESC_BONE_WORM_BLUETURRET,"Large worm mutated heavily by Plasmium. The creature has become fused to the roof of its cave, no longer able to move freely.",受生质液感染而变异的大型蠕虫。这只生物已与所处洞穴的洞顶融合，失去了自由移动的能力。
NOTE_CORAL_FLYER,"Its training resembles my own, favouring fast strikes and rapid movement. Once a hunter, perhaps?",战斗风格与我的技巧相似，崇尚速攻战术。或许它们曾经也是猎手？
NOTE_BLOOM_SHOOTER,"What exceptional senses it possesses. It detects me with ease, even when not a single sound is made.",感知极为敏锐，哪怕分毫响动都能惊动它。
DESC_CRYPT_WORM,Young masked worm that delights in ambushing intruders within its tunnels.,热衷隧道伏击的面甲蠕虫幼体。
DESC_UNDERSTORE_AUTOMATON,"Small automaton built to work, without complaint, in the scorching heat of the Underworks&#8217; Cauldron.",为圣堡工厂内大熔釜的酷热环境打造的小型自动机。勤勤恳恳，任劳任怨。
DESC_DOCK_GUARD_THROWER,"Elder overseers of the Deep Docks, responsible for the oversight and punishment of lesser workers.",深坞地区的监工，负责监管与惩戒低级别工人。
DESC_CORAL_CONCH_STABBER,Drifting creature with a wide coral mask and hard proboscis to stab its prey.,戴着宽大珊瑚面甲的漂流生物，使用坚硬的长喙攻击自投罗网的猎物。
NAME_CORAL_WARRIOR,Karaka,卡拉卡
NAME_LACE,Lace,蕾丝
NOTE_ROACHFEEDER_TALL,"The feeder&#8217;s curled pin looks designed to keep ravenous roaches at bay, and the tender from turning into the meal.",那柄弯钩长针的设计堪称精妙— 既能防止饥渴的蟑螂反将饲主当作美餐，又可随时给不听话的 &quot;宠物&quot; 放血。
NAME_BLUE_ASSISTANT,Plasmified Zango,生质异化的赞戈
NOTE_ABYSS_MASS,"A creature born of a bug&#8217;s desperate hope for strength. Few possess the skill to call the void, and of those that can, none possess the means to tame it.",某只虫子在绝望中极度渴求力量，诞生出了此造物。能召唤虚空的虫子已寥寥无几，而在它们之中，更无虫子能真正驯服虚空。
DESC_CORAL_SPIKE_GOOMBA,Dark-furred bug protecting itself with a spiked coral nut.,以带刺珊瑚坚果自卫的深色绒毛甲虫。
DESC_ROOF_CRAB,Thick-plated scuttler that prefers high places.,偏好占据制高点的厚甲虫，从口中倾泻灼热酸雨。
NAME_SETH,Shrine Guardian Seth,赛斯
DESC_UNDERSTORE_POKER,"Drained worker on the verge of collapse. Consumed by the Haunting, they continue to work far beyond their mortal limits.",被丝咒侵蚀的濒死劳工，超越生理极限持续劳作。
DESC_SWAMP_MUCKMAN,Cunning bug that hunts with darts fashioned from stake and bile.,用尖桩与胆汁制作毒镖的狡诈虫子。
NOTE_ABYSS_TENDRIL,The void that will claim all things... In the barbed forms it chooses its nature can be seen clear.,吞噬万物的虚空本质，于此狰狞形态显露无遗。
DESC_SONG_AUTOMATON_SHIELD,"Cogwork construct forged primarily for the Core&#8217;s protection. Bears a shield and poke-pin, and possesses a lethal understanding of their use.",持盾佩枪的核心守卫机械，具备战术应变能力。
NOTIFICATION_HALF,New Journal Entry,新日志条目
NAME_SLAB_FLY_SMALL_FRESH,Freshfly,新生蝇
NAME_FLOWER_QUEEN,Nyleth,尼莱斯
DESC_BONE_CRAWLER,Small boney bug that favours dark tunnels. Can expand its spiked carapace to ward against attacking predators.,喜欢待在阴暗隧道的硬壳虫，遇到危险时会突然炸开背刺。
NAME_RHINO,Rhinogrund,犀角掘地兽
NOTE_PILGRIM_STAFF_UNDERSTORE,Their sharp cleaning implement is as filthy as the rest of the place. They only layer grime on grime.,他们的清洁工具与周遭同样污秽，这样打扫只会越来越脏。
DESC_SONG_REED_GRAND,"High standing insect of the Choir, bearing a bow. This elite Reed has been trained and fed beyond its smaller fellows.",圣咏团中地位崇高的虫子，持弓而立。比起普通的簧片战士，这位精英成员受过更严格的训练，也享有更丰盛的供养。
NOTE_SONG_CREEPER,"It lies low to the ground, perhaps out of reverence for its task, but can spring up suddenly to attack. Its shear makes for a deadly weapon with surprising reach.",那柄形似剪枝钳的武器，既能精准剥离甲壳中的灵丝脉络，也能在瞬间绞碎试图逃逸的灵魂残片。
DESC_UNDERSTORE_AUTOMATON_EX,"Small automaton with a shielded shell, intended to carry loads of dangerous flintflame.",配备防护甲壳的小型自动机，负责运输危险的燧焰。
NOTE_GARMOND_ZAZA,"They too seek the spectre at the Haunting&#8217;s heart, though I fear that foe would pose a challenge beyond their mortal limits.",他们同样在寻找那丝咒之源的幽魂——只是我担心，我们共同的敌人是超越凡虫极限的存在，恐怕不是他们所能应对的。
NOTES_DEFEAT,Defeat {0} more to complete the hunter&#8217;s notes.,再击败{0}只以解锁猎手的笔记。
NAME_ARBORIUM_KEEPER,Memoria,忆廊使徒
DESC_CORAL_CONCH_SHOOTER,Nesting creature that fuses its face with sharpened coral.,将面部与珊瑚融为一体的巢居生物。
NOTE_PILGRIM_MOSS_SPITTER,"The moss looks to grow even inside their stomach, which the pilgrim spits at foes in compressed gobs. A foul form of offence.",苔藓甚至在其胃囊内滋长，被压缩成团的腐殖质带着刺鼻腥气——这恐怕是纺络最肮脏的远程武器。
DESC_SONG_AUTOMATON_BALL,Rare automaton intended to perform the ringing of bells and cymbals in the depths of the Core.,专为敲击钟钹设计的稀有自动机。
DESC_SONG_PILGRIM_03,"Disciple of the Choir, elevated above other pilgrims, and forced to cowl their face forever more.",蒙面的高阶信徒，地位远超普通朝圣者。
NOTE_MITE_HEAVY,"Pharloom&#8217;s structures seem almost built for them. The endless corners and cracks, so perfect for mites to burrow and nest.",纺络的建筑结构仿佛为其量身打造，这里有无尽的角落和缝隙供螨虫打洞筑巢。
DESC_CRYSTAL_DRIFTER,Flighted creature formed from coldshard. If shattered it will quickly reform.,由冰晶碎片构成的飞行生物，破碎后可以迅速重组。
NOTE_BONE_GOOMBA,"In every land, creatures find new and surprising ways to disguise themselves. One must be wary always.",不论在哪一片土地上，万物皆有巧妙的伪装法门，行走此间当时刻保持警觉。
DESC_BONE_CIRCLER_VICIOUS,"Aggressive winged bug of the lowlands. When angered, it rapidly whips its bladed tail as a weapon.",低地区域的暴躁飞虫，一生气就把带刃的尾巴甩成风车。
DESC_BONE_HUNTER_CHILD,Young ant hunter wielding sickles carved from teeth. Will often call for aid if danger comes close.,使用兽牙镰刀的年轻蚁族猎手，遇险时会呼叫支援。
DESC_CORAL_BUBBLE_BRUTE,"Overgrown elder, able to spawn burning bubbles from within its coral-cased shell.",与珊瑚融合的长老巨虫，能从甲壳内喷发炽热气泡。
NAME_SONG_ADMINISTRATOR,Minister,圣咏大臣
DESC_SPLINTER_QUEEN,Imposing old insect nesting in the heights of Shellwood. Her command of twig and branch ensured no pilgrim ever survived within her territory.,盘踞甲木林高处的碎裂者女王，掌控树丛枝干屠尽领地内所有朝圣者。
NOTE_CORAL_BUBBLE_BRUTE,"This bug&#8217;s fusion with the crust-growth... It seems intentional, though I imagine the union is far from comfortable.",这种融合看似自主选择，但其过程必定充满痛苦。
NOTE_UNDERSTORE_AUTOMATON_EX,Born and built only to work until time stiffens its limbs. Perhaps it is mercy this construct knows nothing of the freedom it lacks.,生来只是为了劳作，直到岁月令它四肢僵硬。也许它对自己所缺失的自由一无所知，这反倒是一种仁慈。
NAME_MOSSBONE_CRAWLER,Mossgrub,苔原蠕虫
NAME_CROW,Craw,腐囊虫
DESC_SHAKRA,Warrior cartographer of a tribe from Pharloom&#8217;s edge. Her skills in battle could challenge the kingdom&#8217;s best.,纺络边陲部落的勇士制图师，其战力在纺络可谓数一数二。
NAME_SONG_AUTOMATON_GOOMBA,Cogwork Crawler,机枢巡游者
NOTE_PILGRIM_01_SONG,"Once one of Pharloom&#8217;s favoured bugs, and yet their domain and their shells would have been the first to fall to the Haunting.",曾经纺络的荣光加身者，却成为首批丝咒受害者。
NOTE_CORAL_GOOMBAS,"Hidden amongst their tower&#8217;s matching crust, these smaller bugs would have survived and thrived.",这些小虫子依靠伪装得以繁衍生息。
NOTE_SPLINTER_QUEEN,This one lived long and fed much. The wood will be much safer for their slaying.,她存活久远且吞噬无数，诛杀她将使丛林安全倍增。
NAME_SWAMP_MOSQUITO_SKINNY,Spit Squit,酸涎飞蚋
NOTE_CORAL_SWIMMER_FAT,"They once teemed around their tower, in numbers immense. It is a rare chance to witness such a bountiful display of life.",其数量曾经可谓铺天盖地。目睹此等生命奇观的机会已越发稀少。
NAME_CORAL_BUBBLE_BRUTE,Corrcrust Karaka,珊瑚卡拉卡
DESC_BELL_GOOMBA,Burrower that nests in the Bellvein and seeks out hard bells to protects its soft body.,在钟脉内部打洞栖息的毛球状虫类，专门找硬钟壳当作盔甲。
NOTE_CORAL_CONCH_SHOOTER,"It is easy to be caught off-guard by the ricocheting trajectory of its flung mask, especially in tight corners.",投掷面甲的反弹轨迹难以预判。在狭窄空间尤其需要提防其袭击。
NOTE_PILGRIM_STOMPER_SONG,"Time allowed their shell to grow thick, all the better for battering their targets.",岁月让它们的甲壳变得厚重，能更轻易地猛击目标。
NAME_UNDERSTORE_AUTOMATON_EX,Cogwork Hauler,机枢搬运工
NAME_FARMER_CATCHER,Dreg Catcher,灵丝筛工
DESC_BLADE_SPIDER_HANG,Arachnid that nestles within dark holes in cavern roofs. Pounces on prey from far above.,隐藏在洞顶暗处的蜘蛛，擅长从高处一跃而下，偷袭猎物。
NAME_GRASSHOPPER_CHILD,Kindanir,金达尼尔
NOTE_GIANT_CENTIPEDE,A monster in the classic form of tales from youth. Its slaying was done as much by my fierce travelling companion as by myself.,童谣所述的经典魔物形态。此次诛杀多靠了我那勇猛的旅伴。
NAME_GNAT_GIANT,Mitemother,螨母
NOTE_CORAL_CONCH_STABBER,Passively waits for prey to blunder into its path. A technique that should not necessarily be derided. Whatever is effective is best.,静静等待猎物误入其攻击范围。看似消极的捕猎方式，往往能收获意外成效。
NOTE_LIFEBLOOD_FLY,"My unique shell can resist the darker deformations of this substance, but even I have limits...",我的甲壳虽能抵抗此物质带来的畸变，但承受力终有极限。
DESC_CROWMAN_JUROR_TINY,Screeching scavenger dyed black in mourning at their land&#8217;s collapse.,大地倾覆之际，绝望哀叫的黑色食腐虫。
NAME_WHITE_PALACE_FLY,Wingmould,飞行傀儡
NOTE_GLOOM_BEAST,"Amazingly, the creature carries the void&#8217;s black liquid in its stomach, violently spraying it forth if threatened.",神奇的是，它竟能将虚空黑液储于胃中，受威胁时剧烈喷吐攻击。
NOTE_POKE_SWIMMER,A critical member of the larger flock. Without them present the Kai would be fast driven to extinction by larger predators.,它们是族群存续的关键——当凯旋转尖角筑起防御阵时，连髓骨洞窟的暴君都要暂避锋芒。
DESC_ROSARY_PILGRIM,Strong bug replete with rosaries. If angered they will whip their strings in a ceaseless onslaught.,缠满念珠的强壮虫子，发怒时会挥舞珠串猛攻。
NOTE_SWAMP_MOSQUITO_SKINNY,To subsist on the sickly water in this fetid environment it spits out the most toxic elements. Over generations this former survival technique has turned into an effective hunting tool.,过滤毒液的生存机制经代际演化，成为高效的狩猎手段。
NAME_UNDERSTORE_HEAVY,Undercrank,圣厂维修工
NAME_UNDERSTORE_MITE_GIANT,Giant Drapemite,巨型帷螨
NAME_PILGRIM_04_SONG,Choir Flyer,圣咏飞卒
NOTE_CROWMAN,Far more hostile than their younger companions but seemingly less likely to roam far from their nest.,看似凶暴，实为恋巢的保守派。
