Key,EN,ZH
GOURMAND_SERVANT_OFFER,"Still you tarry here, bug who calls herself a guest? If your idle claws need work, put them to service for our exalted Great Gourmand!&lt;page&gt;I must remain by my master, so you will need to leave the Citadel and gather the ingredients for their meal in my stead!",您还是在这里摔倒，虫子谁称自己是客人？如果您的闲置爪需要工作，请为我们崇高的美食服务提供服务！
LIBRARY_STATUE_INSPECT,A rusted statue of a pilgrim.,朝圣者生锈的雕像。
MELODY_PICKUP_HINT_MET,"&lt;hpage&gt;To learn the melody upon this cylinder will require a working listening device. This one here has long ceased to function.&lt;hpage&gt;That last keeper still sane, in the vaults above... Their chambers hold just such a machine. I need only return.",＆lt; hpage＆gt;要在此圆柱上学习旋律，需要一个工作的聆听设备。在这里，这是一个长期以来一直无法运作的。我只需要返回。
LIBRARIAN_RELIC_ASK_MELODY,"&lt;hpage&gt;Vaultkeeper, I recovered a psalm cylinder in the dark chambers below here. I believe it contains the melody unique to these vaults. I would have you play it for me now.&lt;page&gt;Kakrt! She has visited the pontiff&#8217;s depths and stolen the sacred song! Where is your respect, Weaver-spawn?! Our venerable dead deserve better than to have their chambers transgressed by your filthy foraging!&lt;hpage&gt;In this moment, Vaultkeeper, I&#8217;ve slim patience for your impudence. Either prepare the cylinder and stay silent, or ready yourself to learn regret.",＆lt; hpage＆gt;保管员，我在下面的深色室中恢复了一个诗篇。我相信它包含了这些穹顶所特有的旋律。我现在会为我演奏。她访问了教皇的深度，并偷走了神圣的歌！您的尊重在哪里，Weaver产卵？我们尊敬的死者应该比让他们的肮脏的觅食使他们的房间越过！准备圆柱体并保持沉默，或者准备自己以学习后悔。
BROOD_MOTHER_TINY_REPEAT,"Eggy, eggy! I want to lay a lot of pretty eggies! So tell the big ones, bring me more food!",Eggy，Eggy！我想散发很多漂亮的鸡蛋！所以告诉大个子，给我带来更多食物！
LAST_CONDUCTOR_WEAVERS,"&lt;hpage&gt;Your chambers are surely grand, sir bug, but it is plain to see you are no sovereign here.&lt;page&gt;Is our state so bare, pilgrim?... &#8220;By the will of the Conductors,&#8221; we once boomed, and this Citadel shook at our decree.&lt;page&gt;But the words... How hollow they echoed. The mantle of rule, claimed greedily from Pharloom&#8217;s fading first children, those bitter Weavers... it was yoke, not crown.&lt;page&gt;Now, in our Citadel&#8217;s silence, we share their truth. Only one monarch&#8217;s claws ever clutched this kingdom, though we raised our voices to cry otherwise.&lt;page&gt;Would you see her, pilgrim? Up there at our Citadel&#8217;s crown? Reach those heights we&#8217;d hoped to hide and bow before this land&#8217;s true ruler.&lt;hpage&gt;In time near, sir bug, I shall indeed climb to meet your monarch...",＆lt; hpage＆gt;您的房间肯定是宏伟的，先生，但很明显地看到您在这里不是主权。我们曾经蓬勃发展，这座城堡对我们的法令摇摆不定。统治的斗篷宣称是从伪造的，那些苦涩的孩子，那些痛苦的织布工……是轭，而不是皇冠。只有一个君主爪子曾经抓住这个王国，尽管我们提高了声音哭泣，否则。在我们的城堡王冠上吗？到达那些高度，我们希望在这片土地上躲藏和鞠躬。
SONG_KNIGHT_RESTING_REPEAT,"Cleansed, is this place. Eternal, is the d-d-duty of the sentinels.",清洁，是这个地方。永恒，是哨兵的D-D dut。
GOURMAND_SERVANT_ITEM_HAS,"&lt;hpage&gt;Sir, I bring ingredients for the dish.&lt;page&gt;At last! My master is withering away from hunger! Let us see what gifts you bring.",＆lt; hpage＆gt;先生，我带来了这道菜的食材。我的主人正在摆脱饥饿！让我们看看您带来什么礼物。
SLAB_PRISONER_TALK2,"&lt;hpage&gt;Will you tell me of those who guard this structure? They are servants of the Citadel, are they not?&lt;page&gt;Servants...? They too are penitents. In a past age, that caste committed their own sacrilege against the Citadel.&lt;page&gt;A sin long forgotten, but so grave that their offspring and the offspring of their offspring carry the guilt with them still. To serve here is their only hope of absolution.",＆lt; hpage＆gt;您会告诉我那些守护这种结构的人吗？他们是城堡的仆人，不是吗？他们也是pen悔者。在过去的时代，种姓对城堡进行了自己的牺牲。在这里服务是他们赦免的唯一希望。
COG_STATUE_ALL_TALK_A_REPEAT,"Pilgrim of Pharloom eternal, regale us with our Threefold song, that you may rise above and worship before our kingdom&#8217;s divine heart.",pharloom Eternal的朝圣者，用我们的三倍歌曲为我们重新征服了我们，您可以在我们的王国神圣的心之前崛起并敬拜。
SLAB_PRISONER_TALK1,"&lt;hpage&gt;If this place was holy once, no evidence remains. Even as a prison, it has been neglected.&lt;hpage&gt;If you wish, I can free you. You can descend through the caverns below until you find a settlement.&lt;page&gt;You... are asking me to leave this place? Wh-what a strange, fearful thought! Such a sin would never... no.&lt;page&gt;By the grace of the Citadel, I am here as a penitent. Here, I can hide from the shame of my sins until they are withered away by time.&lt;page&gt;Leave this place...? Please! Strike me down dead before you speak such blasphemy again!",＆lt; hpage＆gt;如果这个地方曾经是圣洁的，则没有证据。即使是监狱，它也被忽略了。您可以通过下面的洞穴降临，直到找到一个定居点为止。这是一个奇怪，可怕的想法！这样的罪永远不会...不……＆lt; page＆gt;靠城堡的恩典，我在这里是一个pen悔的人。在这里，我可以掩饰自己的罪恶的耻辱，直到时间被时间枯萎。请！在您再次说出这种亵渎之前，我将我摔倒了！
LAST_CONDUCTOR_REPEAT,"The mantle of conductor weighs heavy. Had I known the cost, before its bearing, would I have accepted the duty?",导体的披风重量很重。我是否知道成本在承担之前，我会接受责任吗？
SLAB_PRISONER_MEET,"S... song, is it? You have brought song? You are of the Citadel, then? How... how many of you?&lt;hpage&gt;I am alone, sir. You needn&#8217;t fear, I am no servant of the Citadel. Are you a prisoner of theirs?&lt;page&gt;P... prisoner? I understand you not. There is no prison here.&lt;page&gt;This is a holy place of forgiveness. Please, speak with reverence.",S ...歌，是吗？你带了歌吗？那你是城堡呢？你怎么...你们中有多少人？您需要恐惧，我不是城堡的仆人。您是他们的囚犯吗？我不了解你。这里没有监狱。请崇敬。
COG_STATUE_ARCHITECT_TALK_B,"As it was sung, our song sustains.&lt;page&gt;For Pharloom eternal, we shall build.",正如演唱的那样，我们的歌曲维持。
COG_STATUE_ARCHITECT_TALK_A,"We would hear the song of the Architects, at the core of our Citadel.&lt;page&gt;They who sustain our realm, its walls, its floors and its voice, even as others fall silent.",我们会听到建筑师的歌曲，即我们的城堡的核心。
GOURMAND_SERVANT_ITEM_GIVE_CORAL,"A Crustnut! Stale and dull you&#8217;ll be thinking, yes? But ground to finest powder, that&#8217;s when its tart taste blooms!",甲壳子！陈旧呆呆，你的＃8217;我会想，是吗？但是地面是最好的粉末，当它的酸味盛开时，＃8217; s！
MELODY_PICKUP_HINT_NOTMET,"&lt;hpage&gt;If I&#8217;m to learn the melody upon this cylinder, I&#8217;ll first need to find a working device to play it. This one here has long ceased to function.&lt;hpage&gt;The vaults above would surely hold another such device. I must search thoroughly.",＆lt; hpage＆gt;如果我要在此圆柱上学习旋律，则首先需要找到一个工作设备来播放它。在这里，这是长期以来一直无法运行的。我必须彻底搜索。
TORMENTED_TROBBIO_MEET,"You! Mite or mourner! Fell fated chosen left till last!&lt;page&gt;Relent! Submit! The fatal blow was struck. Fair Pharloom wails its end.&lt;page&gt;We woe befallen few remained, let us join here, at last, and show our fires fierce.&lt;page&gt;Together to share our kingdom&#8217;s pain, feel it scorch our shells, and know clear its suffering, its sorrow!",你！螨或哀悼者！跌倒的命运剩下直到最后！＆lt; page＆gt;提交！致命的打击遭到了袭击。公平的伪像哭泣的结束。
LAST_CONDUCTOR_GIVE,"Our song upon a silken thread.... Such beautiful sound, so long absent from our halls.&lt;page&gt;Keep safe our melody, good pilgrim. You shall likely be the last to receive it.",我们的歌曲戴着丝绸线。...如此美丽的声音，我们的大厅里很长时间都没有。您可能是最后一个收到它的人。
COG_STATUE_CONDUCTOR_TALK_A,"We would hear the melody of the Conductors, high in their gleaming towers.&lt;page&gt;They bearing the heaviest mantle, who would guide our land ever on to greatness.",我们会听到指挥的旋律，高高的闪闪发光的塔楼。
LAST_CONDUCTOR_MEET,"A visitor? Now this is rare.&lt;page&gt;I must apologise for not rising to greet you. After an age spent sickly, I find myself unable to lift from this bedchamber.&lt;page&gt;I hope, good pilgrim, our Citadel has shown you the courtesy deserved of a bug devout.&lt;hpage&gt;I&#8217;ve born its hospitality well enough, aged one...&lt;page&gt;Ahhh... My sympathies, pilgrim... We have fallen so far. And now, sadly, if you&#8217;ve come seeking aid or understanding, I fear I too shall disappoint. &lt;page&gt;Whatever you would ask, I have only my melody left to offer. It is a simple thing, the smallest of gifts, but perhaps more special now, for it has been rarely heard in these quietened times.",访客？现在这很少见。经历了一个小时代，我发现自己无法从这个卧床不起的。现在，可悲的是，如果您＆＃8217; ve寻求援助或理解，我担心我也会令人失望。＆lt; page＆gt;无论您问什么，我只能提供旋律。这是一件简单的事情，是最小的礼物，但现在也许更特别，因为在这些安静的时期很少听到。
SLAB_PRISONER_REPEAT,"If the weight of your sins bear down upon you, you may remain here with me in penitence, sister.",如果你的罪过降低了你，姐姐，你可能会和我在一起。
SLAB_PRISONER_NEEDOLIN,"Ah.... your s-song. So long I&#8217;ve sat in silence. Tell me... are all songs played now as exquisite as this? Or has time made my hearing unrefined?&lt;hpage&gt;This art is new to me and my skill is limited, but your appreciation is not unwelcome.&lt;page&gt;Ahh. The beauty of it. It is almost painful to my weary senses. Perhaps though, this pain is merely part of my penitence. &lt;page&gt;Play on, will you? I would join your tune. Just forgive me if my voice has become brutish.",啊....你的S歌。这么长的I＆＃8217; ve沉默。告诉我...现在所有的歌曲都像这样精确吗？还是时间使我的听证会未经精确？它的美丽。这几乎让我疲倦的感觉很痛苦。也许，这种痛苦仅仅是我pen悔的一部分。＆lt; page＆gt;播放，对吗？我会加入你的曲调。如果我的声音变得残酷，请原谅我。
LIBRARIAN_MELODY_NOPLAY,"You refuse to play our sacred melody! Why pause, Weaver-thing? Do you cower at the truths it may illuminate? Surely you are not the lesser sort that bows to fear?&lt;hpage&gt;When the moment calls, Vaultkeeper, I shall listen. For now your task remains to keep the cylinder safe. And know, you shall answer to my blade if you fail.",您拒绝演奏我们的神圣旋律！为什么要停下来，Weaver-thing？您会拒绝它可能阐明的真相吗？当然，您并不是要害怕的较少的东西吗？现在，您的任务仍然是确保气缸安全。知道，如果您失败，您将回答我的刀片。
LIBRARIAN_RELIC_ASK_PROMPT_PLURAL,Give Psalm Cylinders?,给诗篇圆柱体？
GOURMAND_SERVANT_MOSSSTEW,"For our base, we require the gelatinous Mossberry Stew. Its concoction is a druidic art, a jealously guarded secret of the moss-painted caverns deep below us.",对于我们的基础，我们需要凝胶状苔藓炖菜。它的混合物是一种德鲁伊艺术，是我们深处的苔藓绘制洞穴的嫉妒秘密。
