Key,EN,ZH
BALLOW_DIVING_BELL_PT1_BELL_UNSEEN,"&lt;hpage&gt;Sir, I have need to head below the lakes of flame. Can you aid me in this task?&lt;hpage&gt;&lt;page&gt;Hmmm... Well if you head down below to the very base of the docks, there&#8217;s an old diving bell built for just what you&#8217;re askin&#8217;. &lt;page&gt;Thing is, you can ride it, but it takes an operator stood dockside to send it. I might be capable, but I ain&#8217;t got time for naught else while the shovelling still needs doing.&lt;hpage&gt;Choose to aid me now, sir, or all your efforts will soon be wasted. This kingdom crumbles. If you wish for your work, and your life to continue, you must help me, now.",&lt;hpage&gt;先生，先生，我需要潜入熔岩湖之下。能否请你助我一臂之力？&lt;hpage&gt;&lt;page&gt;唔……如果您是往深坞最底层去，那边倒是有口老潜钟专门干这活的。&lt;page&gt;可这玩意儿需要有另一只虫在地面操作才能下水。我虽然会弄，但眼下铲矿石的活儿堆成山，实在没闲工夫管别的啊。&lt;hpage&gt;这王国正在崩塌。你不帮我，就等着一切辛劳付诸东流。若你还想活命，还想每天有活干，就立刻帮我。
LADY_BUG_OFFER_PROMPT,Start Challenge?,开始挑战？
BALLOW_DIVING_BELL_TALK_PRE_POST_MEET,"Oi! Who&#8217;sat? Whoever&#8217;s down there, if you&#8217;re feelin&#8217; mad enough to try and travel, best meet me up at the controls and we can chat.",喂！谁在那儿？不管你是谁，如果想要下潜，最好来操控台找我聊聊。
FORGE_DAUGHTER_POST_ABYSS,"Well. Well. Still alive! You have proved yourself made of the hardiest stuff, pointy bug.&lt;page&gt;Ballow did tell, shamefully, of complications with your diving bell, and of your absence upon its retrieval.&lt;page&gt;He had feared you lost to the flame, but we ourself had slight guessed otherwise.&lt;hpage&gt;To return from below proved as difficult a climb as ever I have faced, and yet, in time near, I will need to descend again.&lt;page&gt;Then twice mad you are, bug! Or brave beyond measure. We shall wish on your continued survival, even if you seem intent on ending it.",啊哈！瞧瞧这是谁还生龙活虎的！小尖头虫，你可真是命硬。&lt;page&gt;巴洛支支吾吾地交代了潜钟的意外——打捞起来后，你已经不见了。&lt;page&gt;他以为你被火焰吞噬了，但咱倒隐约觉得不然。&lt;hpage&gt;从底下爬回来确实是个不小的挑战，但很快我又得再下去一趟了。&lt;page&gt;哈！？你这虫子，不是疯到顶了就是勇到没边了！尽管你像在自寻死路，咱还是祝你多活些时日。
LADY_BUG_REOFFER_2,"The frolics haven&#8217;t ended, my lady! If you&#8217;d like to really test yourself, we should play again!&lt;page&gt;Hit the target twenty-five times and you&#8217;ll earn yourself a beautiful necklace of rosaries! What say you?",游戏还没完全结束，女士！想真正挑战自己一把吗？再来一局如何？&lt;page&gt;击中靶子二十五次，这条精美的念珠项链就是您的！意下如何？
FORGE_DAUGHTER_TALK_REPEAT,"&lt;hpage&gt;Keep well, Forge Daughter. I shall return if I require your aid.&lt;page&gt;Yes! Or no. Either is fine by us, as long as the craft continues.",&lt;hpage&gt;保重，熔炉之女。若是需要帮助，我自会再来。&lt;page&gt;行！不来也行。只要手艺没断，咱都没意见。
LADY_BUG_IN_CHALLENGE,"Hesitate not, my lady! Take aim and throw true!",别犹豫，女士！瞄准了就狠狠地扎过去！
FORGE_ITEM_TOOL_KIT_DESC_EXPAND,"If you add the implements from this set to your own, the quality of your crafting will increase. You will produce finer, sharper, and deadlier tools... if that is your wish.",若将此套器具与你的工具结合，你的制作水准将更上一层楼。你将打造出更精、更利、更致命的器械……只要你想。
FORGE_ITEM_TACKS_DESC,Planning to lay a carpet of spikes? These would surely slow your prey. We&#8217;d never have considered using such common tools for combat.,用布满尖刺的毯子让敌人减速？如此普通的工具还能在战斗中应用，我们可从没想到过。
LADY_BUG_DISQUALIFIED,"Ola, ola, ola! Perhaps I neglected to tell you not to cross past those markers? It&#8217;s a law of the game, and we all abide by laws here, don&#8217;t we?&lt;page&gt;Your actions have disqualified you, my lady, but we harbour no ill will! Step over here and we can begin a new round at once!",哎哎！我可能忘了告诉您别越过那个标记？游戏规矩总得遵守，对吧？&lt;page&gt;您犯规出局，但我们之间绝不会因此产生芥蒂！请移步这边来，我们马上新开一局。
LADY_BUG_CHALLENGE_WIN_1,"Ola, ola! That&#8217;s it then. Our lady has struck the target fifteen times! A beautiful victory!&lt;page&gt;Hopefully you enjoyed yourself! A little levity is a balm in these troubled times, don&#8217;t you think?&lt;hpage&gt;I&#8217;d have thought such games best saved for times of peace, but perhaps there is truth in what you say.&lt;hpage&gt;And now that I have bested your challenge, you will produce the prize I have earned?&lt;page&gt;Oh... o-of course! I see you have a tool pouch of your own there. Full to bursting with baubles and trinkets, no doubt!&lt;page&gt;I&#8217;ll fit another pocket onto it, so you can carry even more tools and shards with you. A fair prize, wouldn&#8217;t you say?",哎哎！成了！这位女士成功击中靶子十五次，完美胜出！&lt;page&gt;玩得开心吧？在这病怏怏的世道里找点乐子也算是良药，您说是不是？&lt;hpage&gt;我原以为这类游戏该留在太平年月，但或许你说的也有道理。&lt;hpage&gt;现在我已完成挑战，是否该兑现奖品了？&lt;page&gt;当……当然！我看您自带工具袋，里面准是塞满了各种零碎小玩意！&lt;page&gt;我给您的工具袋上加个新口袋，能多装点工具。这奖品公道吧？
LADY_BUG_REOFFER_3,"Ola, ola! We&#8217;ve devised a final challenge for you my lady, if you&#8217;re interested.&lt;page&gt;Hit the target as many times as you can without missing. The more targets you hit, the more rosaries you&#8217;ll win from us! Care to try?",哎哎！我们给您准备了终极挑战，女士！&lt;page&gt;连续击中靶子次数越多，赢取的念珠越多！敢试试吗？
FORGE_DAUGHTER_WEAVERSHOT,"&lt;hpage&gt;Forge Daughter, within an old Weaver nest I discovered a weapon. Though much damaged by age, I believe your skills could see it restored.&lt;page&gt;Ho. An impressive tool that, and a fine challenge. We can reforge the weapon, if the price fits.",&lt;hpage&gt;熔炉之女，我在一处古老织巢中发现了这件武器。虽年代久远损毁严重，但以你们的手艺应该能修复。&lt;page&gt;嚯，好东西！这活儿够意思，只要报酬合适，咱就帮你重铸。
FORGE_DAUGHTER_PURCHASED,"A fair exchange made, pointy bug. Now our work calls. Return again if you find need of our trade and talent.",交易愉快，小尖头虫。眼下我们的活儿还多着呢，有需要再来。
FORGE_DAUGHTER_ACT_3_REPEAT_BALLOW_LEFT,"We hope Ballow serves you well, pointy bug. In our long time serving these docks, he&#8217;s the finest assistant we&#8217;ve found.",希望巴洛能帮上忙，小尖头虫。在码头干了这么多年，他是咱见过最得力的助手。
DIVING_BELL_TO_TRAVEL_INSPECT_ASCEND,Ascend?,上浮？
FORGE_DAUGHTER_ACT_3_WHITE_FLOWER_REPAIR_AND_FORGE_UNSEEN,"Well. Well. Still about, pointy bug! You have proved yourself made of the hardiest stuff.&lt;page&gt;Ballow did tell, shamefully, of complications with your diving bell, and of your absence upon its first retrieval.&lt;page&gt;He had feared you lost to the flame, but we ourself had slight guessed otherwise.&lt;hpage&gt;To return from below proved as difficult a climb as ever I have faced, and yet I now need to descend again.&lt;page&gt;Then twice mad you are, bug! Or brave beyond measure.&lt;page&gt;Know we have heard from Ballow, who told of his repair efforts upon the diving bell below. By now that task is likely completed.&lt;page&gt;If you are hoping to put his work to the test, then we shall wish again on your survival. And if our own service can aid your critical task, know we will continue to provide it gladly.",啊哈！瞧瞧这是谁还生龙活虎的！小尖头虫，你可真是命硬。&lt;page&gt;巴洛支支吾吾地交代了潜钟的意外——打捞起来后，你已经不见了。&lt;page&gt;他以为你已经葬身火海了，但咱倒隐约觉得不然。&lt;hpage&gt;从底下爬回来确实是个不小的挑战，但很快我又得再下去一趟了。&lt;page&gt;哈！？你这虫子，不是疯到顶了就是勇到没边了！&lt;page&gt;听巴洛说，他底下那口老破钟修得差不多了。这会儿多半已经完工。&lt;page&gt;想试试那家伙的成果？那咱还得再一次祝你好运。要是咱这熔炉里的功夫能帮上忙，甭客气，照旧伺候着！
LADY_BUG_CHALLENGE_FINAL_FAIL,"And not a single target was struck... a right shame, that! We can&#8217;t reward you with any rosaries, my lady, but we&#8217;d love to see you test your aim once more!",一次都没中……太可惜啦！我没法给您念珠，女士，但欢迎随时再来试试准头！
FORGE_SILSHOT_DESC,A weapon from a long distant past. We can combine the Weaver components with our own mouldings to repair the tool.,远古时期遗留下来的武器。可以将织者的部件与我们自造的铸件结合，修复这件工具。
FORGE_DAUGHTER_DIVING_BELL_TALK,"&lt;hpage&gt;Forge Daughter, these black quakes that now wrack your lands, I am seeking to see them quelled at their source, below the lakes of flame.&lt;page&gt;You wish to descend so deep, pointy bug?... It is true these docks possess a craft capable.&lt;page&gt;Alas, we ourselves cannot help. Whether Pharloom&#8217;s health or fall, our charge ties us to this forge, always.&lt;page&gt;Ballow there&#8217;s the bug to ask, and if our fate is as dire as your action suggests, we are sure he is only needing of some quick convincing.",&lt;hpage&gt;熔炉之女，如今黑灾震动大地，我想深入熔岩湖之底，将其从源头平息。&lt;page&gt; 小尖头虫，你想潜那么深？……码头那边倒是有法子能办到。&lt;page&gt;唉，可惜咱帮不上忙。不管纺络是死是活，咱都得守着这熔炉。&lt;page&gt; 去找码头那边的巴洛吧。若局势真如你所说那般危急，你随便吓唬两句他就会服软。
FORGE_ITEM_TOOL_KIT_DESC,"Crafting by claw alone produces inferior results. With this kit you can craft finer, sharper, and deadlier tools... if that is your wish.",单凭你的肢爪，只能造出粗劣的工具。有此匣相助，你便可打造更精、更利、更致命的器械……只要你想。
DIVING_BELL_TO_TRAVEL_INSPECT,Descend?,下潜？
LADY_BUG_LEFT_IN_CHALLENGE,"My lady, you left our game in such a hurry! No doubt some task of great import pulled you away.&lt;page&gt;That&#8217;s an instant disqualification, of course. You understand. But we don&#8217;t hold it against you, not at all! Care to play again?",女士，您离开得很匆忙！肯定是有要事要忙吧。&lt;page&gt;这局只能直接判负，希望您理解。但我们不会计较这种小事！要不要再来一局？
BALLOW_DIVING_BELL_TO_BENCH,"&lt;hpage&gt;I need a moment, sir. Please unlock the bell that I may exit.&lt;page&gt;Seein&#8217; some sense? Can&#8217;t blame ya if you&#8217;re thinkin&#8217; on backin&#8217; out. It&#8217;s a mad hope that old bell&#8217;d even survive the trip.",&lt;hpage&gt;先生，我还需要一点时间。打开钟门让我出来。&lt;page&gt;总算清醒了？打退堂鼓也不怪你。那破钟能撑到湖底本就是个疯念头。
BALLOW_DIVING_BELL_ABYSS,"&lt;hpage&gt;Sir, if you can hear me, there has been an accident during the descent.&lt;hpage&gt;In this broken state the bell is unfit for travel. Retrieve it if you may, but I shall not return within.&lt;page&gt;...iss...istake...erwhelm...retrie...a...ssible...",&lt;hpage&gt;巴洛先生，能听见吗？下潜途中出了点故障。&lt;hpage&gt;钟体已损坏，无法继续下潜。你可试着把它打捞上岸，但我无法乘它返回。&lt;page&gt;……错……错误……过载……无法……打捞……
LADY_BUG_DEPLETED_B,"Oh no... no, not at all. Wouldn&#8217;t do us any good, would it? No, it seems like this little frolic of ours is well and truly finished.&lt;page&gt;Oh, but what an honour it was to play with you, my lady! I hope you&#8217;ll think of us whenever you feel those rosaries rattling around in your pockets.",不不……不用。我们玩得起，也输得起。看来我们的游戏需要告一段落了。&lt;page&gt;但与您同乐实乃荣幸！希望您摸着兜里的念珠时能想起我们。
LADY_BUG_CHALLENGE_WIN_2A,"Ola! That&#8217;s... that&#8217;s twenty-five times the target has been struck!&lt;page&gt;My lady... I thought perhaps you&#8217;d have a little more trouble with this round, but you&#8217;ve emerged victorious again.&lt;page&gt;I&#8217;ll have to speak to my associate. I don&#8217;t think he provided you with enough of a challenge, truth be told.&lt;hpage&gt;It was challenge enough. My prize, sir?&lt;page&gt;",哎！这……命中二十五次了！&lt;page&gt;女士……本以为这局能让您吃点苦头，结果您又赢了。&lt;page&gt;我得找我的伙计谈谈，说实话他给您设的挑战不够难。&lt;hpage&gt;我觉得够难了。那么奖品呢，先生？
LADY_BUG_CHALLENGE_WIN_2B,"Urk! A prize, of course! My lady must have a prize!&lt;page&gt;Here then... a lovely necklace full with rosaries. I&#8217;d been hanging onto this for a while, but you&#8217;ve earned it fairly.&lt;page&gt;I just hope you think of me when you wear it, my lady!",啊！当然有！必须有！&lt;page&gt;给您……缀满念珠的漂亮项链。我私藏好久了，但您赢得实至名归。&lt;page&gt;希望您佩戴它时能想起我，女士！
