Key,EN,ZH
INV_DESC_SKILL_SPHERE,"Deadly Weaver technique. Cast the needle in a whirl of Silk around oneself, lashing foes.",致命的织者技艺。旋针卷丝形成护体风暴，鞭笞近身的敌人。
CTRL_REPAIR,Repair,修理
INV_NAME_ROACH_CORPSE_ITEM,Roach Guts,淤秽蟑螂内脏
INV_NAME_WARD_BOSS_KEY,Surgeon&#8217;s Key,医师钥匙
INV_DESC_SKILL_NEEDOLIN,Holy Weaver talent. Play ancient melodies by stringing Silk along the needle.,神圣的织者天赋。用灵丝给针身上弦，拨弹悠长的古调。
INV_DESC_SKILL_EVAHEAL,Essence of a being merged within. Silk will be restored when resting at a bench.,灵魂与认知浑然一体。在长椅休息时恢复灵丝。
INV_DESC_R_PSALM_CYL_MELODY,"Metallic cylinder of Citadel make, etched with the melody of the Vaultkeepers.&lt;br&gt;&lt;br&gt;The cylinder can be played in a gramophone.",圣堡制造的金属圆筒，刻有书库管理员圣歌。&lt;br&gt;&lt;br&gt;音筒可用留声机播放。
MAT_DESC_SMELTSTONE,Long burning rock from the base of Pharloom. Mined and used by the Citadel in its forgings.,储备于纺络底部的长效燃烧石，由圣堡开采，并用于其产品锻造。
INV_DESC_COG_HEART_PIECE,"One part of a cogwork heart, containing an intricate mechanism of wheels and regulators.",一个内含精密轮组结构的机心部件。
INV_DESC_DRESS_BROLLY,"Simple protective garb, sewn through with flexible spines.",缝入了柔韧棘刺芯的轻便披风，提供基础防护。
INV_DESC_HUNTER_MEMENTO,"Seal symbol given in recognition of a true Hunter, stamped in sticky goo.",用不知名粘稠物戳印的印章标识，代表了对一名猎人的认可。
SHOP_PURCHASE_COMPLETE,Item Purchased,物品已购买
INV_DESC_GOURMAND_CORAL_INGREDIENT,"Tough, furred seed from the centre of a corpora cluster. Stale to taste, but strong once ground as seasoning.",珊瑚砫丛中心的坚硬毛壳种实，直接食用味同嚼蜡。研磨成粉后辛香浓烈，常作为调味料。
INV_DESC_GREAT_SHARD_USE,Breaks into {0} shell shards.,可拆解为{0}块甲壳碎片。
INV_NAME_COIN_SET_M2,Heavy Rosary Necklace,沉甸甸的念珠项链
INV_NAME_SPOOL_PIECE_NONE,,
INV_NAME_GROWSTONE,Growstone,生衍石
RELIC_PSALM_CYLINDER_HANG_DESC,"Guide track for the Choir, with a theme of ascendence.",圣咏导引曲目・升天篇。
INV_NAME_VOID,Void,虚空
CTRL_PLAY_GAME,Play,继续游戏
PANE_QUESTS,Tasks,任务
INV_DESC_R_WEAVER_RECORD,"Old Weaver recording instrument, strung with Silk runes. The faded runes hold a Weaver&#8217;s words from ages gone.",古老的织者乐器，缀满灵丝符文。斑驳的符文承载着一名织者的往世箴言。
COMPLETED,Completed,已完成
INV_DESC_SLAB_KEYRING_SINGLE,Key with the mark of &#8216;Indolent&#8217;. Opens the way to certain cells and passages of the Slab.,带有&#8220;怠惰&#8221;标记的钥匙。可开启罪石牢狱中的部分牢房和通路。
INV_NAME_HEART_PIECE_1,Mask Shard,面甲残片
INV_DESC_CROW_FEATHER,"Tattered pelt taken from the body of a Crawbug. Fragile and drab, it is considered to have few practical uses.",腐囊虫身上的破碎毛皮。细碎且邋遢，实用性极低。
INV_DESC_SKILL_SILKDASH,Deadly Weaver technique. Pierce through enemies in a blur of blade and Silk.,致命的织者技艺。灵丝与刃锋交织，高速穿透多个敌人。
CTRL_MARKER_REMOVE,Remove,移除
GIVE_SHARDS_PROMPT,Give Shell Shards?,交付甲壳碎片？
CTRL_MARKER_CHANGE,Change Marker,切换标记
INV_DESC_CONCHFLY_REMAINS,"Hard horn piece, broken from the tip of a Conchfly&#8217;s shell.",取自螺蝇外壳尖端的硬角。
GIVE_ITEMS_PROMPT,Give Items?,交付物品？
INV_DESC_SHARD_POUCH,Small bundle of shell shards tied together with string. Can be broken to use the shards for crafting.,一小捆甲壳碎片，由细绳串在一起。拆解后获得的甲壳碎片可用于制作。
INV_NAME_MOSSBERRY,Mossberry,苔莓
INV_NAME_BEASTFLY_REMAINS,Horn Fragment,兽角碎片
INSTALL_ITEM_PROMPT,Install {0}?,安装{0}？
INV_DESC_SNARE_SOUL_BELLHERMIT,Heavy bell filled with the shimmering soul of the Bell Hermit.,沉重的大钟，封存着钟之隐者发光的灵魂。
CTRL_EQUIP,Equip,装备
INV_MSG_TOOLKIT,Crafting Kit,制作匣
COMPLETION_RATE_UNLOCKED,Completion Percentage viewable in Inventory,完成度可以在物品栏中查看
INV_NAME_SNARE_SOUL_SWAMP,Seeker&#8217;s Soul,追寻者之魂
RELIC_BONE_RECORD_BONEEAST_DESC,"Singed parchment containing a pilgrim&#8217;s scrawl.&lt;br&gt;&lt;br&gt;&#8220;My dear companions, all are gone now, devoured, scorched, fallen to exhaustion, or worse, seduced by the Haunting.&#8221;",烧焦的羊皮纸，一名朝圣者在上面留下了潦草的笔迹。&lt;br&gt;&lt;br&gt;&#8220;同伴皆逝，或遭吞噬，或焚为灰烬，或力竭而亡，甚至......堕于丝咒。&#8221;
INV_DESC_MORSEL_SEARED,Meat harvested from a defeated creature. It has been seared in a way that noticeably affects the flavour.,击败怪物获得的肉类。焦黑部分已严重影响其口味。
MAT_DESC_LIFEBLOOD,"Liquid lifeseed, possessed of remarkable regenerative qualities. A substance foreign to Pharloom, introduced by the Alchemist Zylotol.",具再生功效的液态生命精华。源自异域，由炼金术士奇洛托引入。
CTRL_ZOOM_IN,Zoom In,放大
INV_DESC_DRESS_DJ,Protective garb lined with the soft down of a Fayforn and sewn through with flexible spines.,缝入了柔韧棘刺芯的保护性披风，内衬幻羽煌蛾的柔软绒毛。
CTRL_TRAVEL,Travel,旅行
INV_NAME_MAP,Map,地图
INV_NAME_SKILL_SILKBOMB,Rune Rage,符文之怒
CONSUMABLE_MAX_POPUP,Maximum Held,已达上限
INV_DESC_BEASTFLY_REMAINS,Hardened chunk of horned shell collected from a defeated Savage Beastfly.,击败暴怒兽蝇获得的硬化角状碎片。
KEY_CARAVAN,Flea Caravan,跳蚤旅团
INV_DESC_SKILL_ASCENT,Ancient Weaver talent. Throw the needle upward and launch to tremendous heights.,古老的织者天赋。向空中掷针并跃升至高处。
INV_NAME_COIN_MID,Shell Rosaries,甲壳念珠
INV_DESC_SKILL_HARPOON,Advanced Weaver talent. Throw the Silk-strung needle like a harpoon and charge towards it.,高阶织者天赋。掷针为锚，牵引冲刺。
PANE_JOURNAL,Journal,日志
RELIC_SEAL_CHIT_SLABCORPSE_DESC,"Sentence issued by the Citadel Ministers.&lt;br&gt;&lt;br&gt;&#8220;Chosen of the Choir, by grace of our magnanimous Conductors you are granted mercy. When you exit that cage, an elder bug of sins absolved, you may rejoin our flock and feel our light, and never again shall your voice fall silent.&#8221;",圣堡大臣宣判的特赦令。&lt;br&gt;&lt;br&gt;&quot;圣咏团的选民，你因指挥家的宽宏获得赦免。走出牢笼，作为洗清罪孽的长者，重归我们的群体，永沐光明，歌喉永不沉寂。&quot;
INV_DESC_COIN_SET_L,Heavy necklace laden with pearl rosaries. Can be broken and the rosaries used to trade.,缀满珍珠念珠的重链，拆解后取出的念珠可用于交易。
KEY_SHOP,Vendor,商贩
RELIC_WEAVER_TOTEM_WITCH_DESC,"Carving of Keelal, Weaver of the path. A prayer is etched upon it.&lt;br&gt;&lt;br&gt;&#8220;Blessed Weaver, lady of grace, you who see our sin, our frail shells, our voices weak, and still offer your protection. How great your mind to care so much for ones so lowly.&#8221;",道路织者奇拉尔的雕像，像上刻有祷文。&lt;br&gt;&lt;br&gt;&#8220;仁慈织者啊，您洞悉我们的罪过、甲壳的脆弱、歌喉的微弱，但仍施予庇护。心怀蝼蚁，何其伟大。&#8221;
INV_NAME_SKILL_NEEDOLIN,Needolin,织忆弦针
INV_DESC_SILK_GRUB_FUNCTION,Consume the Silkeater to retrieve a cocoon after falling in battle.,死亡后，使用噬丝蛆可立即找回自己的茧。
INV_DESC_RELIC,"A relic of Pharloom&#8217;s past, interesting to collectors of historical items.",封存着纺络的往昔岁月，使古董收藏家趋之若鹜。
INV_DESC_COIN_SET_F,Worn string holding a meagre amount of rosaries. Can be broken and the loose rosaries used to trade.,老旧的念珠细串，拆解后可取出少量念珠用于交易。
INV_NAME_SLAB_KEYRING,Slab Keys,罪石钥匙
INV_DESC_COIN_SET_S,Short string of rosaries. Can be broken and the rosaries used to trade.,念珠短串，拆解后取出的念珠可用于交易。
INV_DESC_R_SEAL_CHIT,Order issued by the Citadel. The once gleaming seal has worn with time.,圣堡颁布的陈年诫令。随着岁月变迁，曾经光亮的印鉴逐渐变得暗淡。
MAIN_MENU_START_GAME,Start Game,开始游戏
INV_DESC_MEMENTO_CROWMAN,"Iron emblem of the Court of Craws, absolving the bearer of all crimes past and future.",腐囊虫庭的铁质徽记，可赦免持有者的一切罪行。
INV_NAME_HEART_CORAL,Encrusted Heart,壳王之心
INV_MSG_NEEDLE_UPGRADE,Needle Sharpened,织针磨砺
SHOP_SPOOL_SEGMENT_NAME,Spool Fragment,灵丝轴碎片
INV_NAME_BLUE_GOOP,Plasmium,生质液
INV_DESC_MEMENTO_GREY,"Engraved cruststone, worn by sand and blanched by time.&lt;br&gt;&lt;br&gt;...Watch...Remember...Till time... Life anew...",饱经风沙的硬壳石，表面雕刻的文字已被岁月打磨至斑白。&lt;br&gt;&lt;br&gt;......守望......铭记......直至......新生......
INV_DESC_DOCK_DEMO_KEY,Small worker&#8217;s key. Unlocks the gate in the middle of Deep Docks.,工人的小钥匙。能打开深坞中间的门。
INV_DESC_SKILL_SPRINT,"Fabled Weaver talent. Dash forward and sprint with unnatural speed, as though gliding upon Silk.",传说中的织者天赋。向前冲刺，踏风疾行，如若御丝滑翔。
INV_NAME_SKILL_THROW,Silkspear,丝之矛
CTRL_BUY,Purchase,购买
GIVE_ROSARIES_PROMPT,Give Rosaries?,交付念珠？
ITEM_DESTROYED_MSG,{0} Destroyed,已摧毁{0}
INV_NAME_SPOOL_PIECE_FULL,Silk Spool,灵丝轴
INV_DESC_MOMENTO_EXTRA,The memento can be displayed in a home.,忆痕可在钟居内展示。
INV_NAME_NAIL5,Pale Steel Needle,苍白蜂钢织针
INV_NAME_DOCK_DEMO_KEY,Gate Key,门的钥匙
INV_NAME_COG_HEART,Cogheart,机心
CTRL_ACCEPT,Accept,接受
ENCOUNTERED,Encountered,已遇到
INV_NAME_COG_HEART_PIECE,Cogheart Piece,机心部件
INV_MSG_TOOLKIT_ALT,Crafting Kit Expanded,扩容制作匣
RELIC_WEAVER_RECORD_SPRINT_DESC,"Plea of a Weaver from the furthest edge of Pharloom.&lt;br&gt;&lt;br&gt;&#8220;Flee, sisters. Flee until your strength exhausts, so far you may escape at last her silken sight.&lt;br&gt;&lt;br&gt;To start anew, to sustain, free of web and service eternal.&#8221;",一名纺络边陲织者的泣告。&lt;br&gt;&lt;br&gt;&#8220;逃吧，姊妹们，直至力竭，或许可以逃离她的丝眼。&lt;br&gt;&lt;br&gt;另寻新生，永离罗网与奴役。&#8221;
CTRL_NEXT,Next,下一个
INV_DESC_PILGRIM_RAGS_ITEM,"Simple garment worn by several pilgrims over the ages. Torn, tattered and repaired many times over.",一件历代朝圣者曾穿过的朴素衣物，破旧褴褛，历经多次缝补。
INV_NAME_WITCH_ITEM,Twisted Bud,畸芽
SHOP_SELL_COMPLETE,Item Sold,物品已售出
INV_NAME_PLASMIUM_GLAND,Plasmium Gland,生质液腺
INV_NAME_MORSEL_SPEARED,Skewered Organ,穿透的内脏
COMPLETION,Completion,完成度
INV_DESC_FIXER_IDOL,"Small sculpture, inexpertly but painstakingly crafted as a symbol of enduring friendship.",粗糙却用心的小雕像，象征坚定的友谊。
INV_DESC_NAIL5,"Long sewing tool, uniquely balanced for combat. The Hivesteel blade has been sharpened to its ultimate form.",为战斗设计的特制长针，原身为纺织工具。蜂钢刃身经过极致打磨，臻至化境，无坚不摧。
INV_DESC_PLASMIUM_BLOOD,Blood of a creature merged full with liquid lifeseed. Possesses powerful regenerative qualities.,融合液态生命精华的血液，具有极强的再生功效。
INV_NAME_HEART_PIECE_FULL,Ancient Mask,远古面甲
YESNO_HINT_SILKMACHINE,A machine with a symbol of Silk.,一台印有灵丝符号的机器。
INV_DESC_WARD_BOSS_KEY,Discarded key of the Whiteward.&lt;br&gt;Opens the sluice beneath the operating theatre.,白愈厅废弃的钥匙。&lt;br&gt;可开启手术室下方的大门。
INV_NAME_R_SEAL_CHIT,Choral Commandment,圣咏诫律
RELIC_WEAVER_RECORD_CONDUCTOR_DESC,"Last words of the Weavers.&lt;br&gt;&lt;br&gt;&#8220;Sisters, spiders, the burden is passed. These simple bugs shall bear it full. Never to cease. Never to silence.&lt;br&gt;&lt;br&gt;We shall die, and wait, and pray, that one may come of silken strength enough to weave us free.&#8221;",织者们的遗言。&lt;br&gt;&lt;br&gt;&#8220;姊妹们，同族们，重担已移交。凡虫将承担一切，永不停歇，永不沉寂。&lt;br&gt;&lt;br&gt;我们将死去、等待并祈祷，愿有灵丝之力足够强大者到来，编织我们的自由。&#8221;
INV_DESC_GREAT_SHARD,Chunk of hardened material found in the shells of great beasts. Can be broken into individual shell shards for use in crafting.,部分巨兽甲壳上脱落的大块硬化碎片。拆解后获得的甲壳碎片可用于制作。
OPT_MENU_RESOLUTION,Resolution:,分辨率：
INV_DESC_HEART_PIECE_MULT,Shards of an ancient mask worn to protect oneself from harm.&lt;br&gt;&lt;br&gt;Complete a mask to strengthen the shell and protect against damage.,用以抵御伤害的古老面甲碎片。&lt;br&gt;&lt;br&gt;完整的面甲可以强化躯壳，抵御更多伤害。
MAT_NAME_MAGNETITE,Magnetite,磁悬岩
INV_NAME_SKILL_SILKBOSS_NEEDLE,Pale Nails,苍白之爪
INV_NAME_SK_FRAGMENT,Crown Fragment,王冠碎片
INV_DESC_SPINE,Flexible fibre from within a Hoker&#8217;s spine. Can be woven into garments and accessories by a skilled seamstress.,从棘背虫背刺中提取的纤维，老练的织女虫可以用它缝制衣物或配饰。
INV_NAME_BELLCLAPPER_ITEM,Silver Bell,银光铃铛
CTRL_MARKERS,Markers,标记
INV_DESC_ARCHITECT_KEY,Rotary key of the Architects. Opens their Chapel in the Underworks.,建筑师的旋齿钥匙。可用于开启圣堡工厂的小教堂。
INV_DESC_DRESS_REG,"Simple protective garb, expertly woven but showing signs of age.",工艺精湛的旧披风，提供基础防护。
INV_DESC_FARSIGHT,"Retracted Weaver surveillance instrument. Once assembled, the device will allow observation over vast distances.  &lt;br&gt;&lt;br&gt;The Farsight can be assembled in a home.",收起状态的织者监视设备。组装后可用于远距离观测。&lt;br&gt;&lt;br&gt;遥观仪可在钟居内组装。
INV_NAME_HEART_CLOVER,Conjoined Heart,双生之心
INV_NAME_SHARD,Shell Shards,甲壳碎片
CTRL_RETURN,Return,返回
INV_DESC_CRAW_SUMMONS,Scrawled missive on tattered black rag.&lt;br&gt;&lt;br&gt;&#8220;Defiler... Dark... Attend... Home... Wheel...&#8221;,黑色的破布上写满潦草的字迹。&lt;br&gt;&lt;br&gt;&#8220;亵渎者...... 晦暗...... 赴约...... 轮子......&#8221;
INV_NAME_FIXER_IDOL,Hornet Statuette,大黄蜂雕像
CTRL_SHOW_PINS_KEY,Show Pins/Key,显示图针/图例
COLLECTION_HEADING_MOMENTOS,Mementos,忆痕
INV_DESC_COIN,"Beads carved from various materials, used as a measure of faith and traded as currency. Each is etched with a fine patterned design.",用不同材料雕刻的珠子，既作为信仰的象征又被用作流通货币。每颗表面都镌刻着精美的纹饰图案。
INV_NAME_WALLJUMP,Cling Grip,蛛攀术
INV_DESC_HEART_CLOVER,Enlivened heart of the Green Prince. Its beat is sharp and clear.,绿王子复苏的心脏，跳动急剧清晰。
INV_NAME_SKILL_HARPOON,Clawline,飞针冲刺
INV_DESC_SNARE_SOUL_CHURCHKEEPER,"Vial gifted by the Chapel Maid, filled full with swirling soul.",教堂侍女赠予的小瓶，里面装着漩流状的灵魂。
MAT_DESC_MAGNETITE,"Brittle levitating rock, found throughout the fringes of Pharloom.",遍布纺络边缘地区的悬浮岩石，质地轻脆。
INV_DESC_R_ANCIENT_EGG,Black stone egg formed before the birth of Pharloom.&lt;br&gt;&lt;br&gt;A relic from the ancient past. Highly prized by collectors of historical items.,纺络诞生前便已形成的黑色石卵。&lt;br&gt;&lt;br&gt;远古时期的遗物，是古董收藏家梦寐以求的宝贝。
PANE_INVENTORY,Inventory,物品栏
INV_DESC_HEART_BLOOM,Enlivened heart of Nyleth. It beats faint and fast.,尼莱斯复苏的心脏，跳动轻盈快速。
INV_DESC_BELL_HOUSE_KEY,Key to a restored bell above Bellhart.,钟心镇上一座修葺完善的钟居的钥匙。
INV_NAME_PLINNEY_TOOLS,Pale Oil,苍白油
INV_NAME_FARSIGHT,Farsight,遥视仪
SHOP_REPAIR_COMPLETE,Item Repaired,物品已修复
INV_NAME_GOURMAND_MOSSBERRY_STEW,Mossberry Stew,苔莓浓汤
INV_NAME_NAIL1,Needle,织针
INV_NAME_PLASMIUM_BLOOD,Plasmified Blood,生质血
INV_DESC_WARD_KEY,"Finely crafted metal key, shaped to resemble a surgical implement.&lt;br&gt;&lt;br&gt;Grants access to the Citadel&#8217;s Whiteward.",形似外科手术器械的精致钥匙。
INV_NAME_R_PSALM_CYL,Psalm Cylinder,圣咏音筒
INV_DESC_WITCH_ITEM,Contorted mass of ashen vine. Cries out incessantly.,灰藤扭曲成团，持续发出哀鸣。
INV_NAME_CRAWBELL,Crawbell,腐囊钟巢
RELIC_WEAVER_TOTEM_SLAB_BOT_DESC,"Carving of Atla, Weaver of time. A prayer is etched upon it.&lt;br&gt;&lt;br&gt;&#8220;By grace of your example, and our history held full in mind, our song is yours, as your name is sacred. Weaver Atla, may you be praised eternal.&#8221;",时光织者阿特拉的雕像，像上刻有祷文。&lt;br&gt;&lt;br&gt;&#8220;以您为榜样，我们铭记历史。颂歌献予您，使您圣名永存。织者阿特拉，愿您永沐荣光。&#8221;
INV_DESC_DRESS_APP_FLY_HALF,Smells faintly of fly.,飞虫气息淡薄。
RELIC_PSALM_CYLINDER_LIBRARY_ROOF_DESC,"Sermon of service, delivered by an ordained Vaultkeeper to acolytes in training.",侍奉布道，由受封的书库管理员向其信众宣讲。
OPT_MENU_TITLE,Options,选项
INV_NAME_SNARE_SOUL_CHURCHKEEPER,Maiden&#8217;s Soul,侍女之魂
INV_NAME_HEART_HUNTER,Hunter&#8217;s Heart,猎人之心
INV_DESC_NAIL1,"Long sewing tool, uniquely balanced for combat. The blade is marked by time and use.",为战斗设计的特制长针，原身为纺织工具。刃身留有岁月的痕迹。
INV_NAME_MATERIUM,Materium,物质库
MAIN_MENU_OPTIONS,Options,选项
INV_DESC_R_PSALM_CYL_MELODY_BOARD,"Sacred melody of the Vaultkeepers, coveted and claimed by the pontiff below the Whispering Vaults.",书库管理员的圣歌，低语书库下方主教梦寐以求的旋律。
MAIN_MENU_QUIT_GAME,Quit Game,退出游戏
COLLECTION_HEADING_RELICDEALER,Relics,遗物
INV_NAME_DRESS_DJ,Faydown Cloak,幻羽披风
INV_DESC_COIN_SET_M,Adornment strung with a large quantity of rosaries. Can be broken and the rosaries used to trade.,串有大量念珠的项链，拆解后取出的念珠可用于交易。
INV_DESC_BLUE_GOOP,Liquid lifeseed extracted from a ripe bud. Possesses regenerative qualities.,成熟花苞中提取的生命精华，具有再生功效。
INV_NAME_ARCHITECT_KEY,Architect&#8217;s Key,建筑师钥匙
INV_DESC_ANT_TRAPPER_ITEM,Carved child&#8217;s toy of a bug clad in leaves.,披叶虫子造型的儿童玩具。
INV_NAME_SNARE_SOUL_BELLHERMIT,Hermit&#8217;s Soul,隐者之魂
INV_NAME_COIN_SET_S,Rosary String,念珠串
INV_NAME_COIN_SET_M,Rosary Necklace,念珠项链
INV_NAME_COIN_SET_L,Pale Rosary Necklace,苍白念珠项链
INV_NAME_MEMENTO_SURFACE,Surface Memento,墟野忆痕
INV_DESC_FINEPIN,"Common weapon of Pharloom, still in good condition despite long use. An expertly crafted metal rod with a sharpened tip.",纺络的常见武器，精制的金属杆配上锐利的尖端，历久弥新。
INV_NAME_COIN_SET_F,Frayed Rosary String,朽损念珠串
LANGUAGE_CONFIRM,Are you sure?,是否确认？
CTRL_SELL,Sell,出售
RELIC_PSALM_CYLINDER_WARD_DESC,"Last surgery of Conductor Mizello, performed in Whiteward&#8217;s operating theatre.",指挥家米泽洛在白愈厅的手术室中进行的最后一场手术。
INV_DESC_SPOOL_SILKHEARTS,Silk Hearts,丝之心
MAT_DESC_SILK,"Fine thread spun from the soul of its creator. Highly coveted for its remarkable strength and mystical properties. Used to heal wounds, extend life and weave powerful runes.",由其创造者的灵魂纺成的精细丝线，因其非凡的强度和神秘特性而备受珍视。可用于治愈伤口、延续生命，以及编织强力的符文。
INV_NAME_COIN,Rosaries,念珠
INV_DESC_MAP,"Map of Pharloom, partially filled out by Shakra. Without a quill it cannot be updated.",沙克拉绘制的纺络局部地图。可使用羽毛笔更新地图以显示新发现的区域。
