Key,EN,ZH
SHERMA_CARETAKER_MEET_A,"Hoy, red maiden. &#8216;Tis a prayer answered to see you safely wake.&lt;hpage&gt;Little Sherma? What has happened here?",霍伊，红少女。＆＃8216;这是一个祈祷，回答您安全地唤醒您。这里发生了什么？
MAPPER_CALLED,"Poshanka! So you found my calling ring, Child Wielding Needle. I recognised the sound of your weapon&#8217;s foreign metal against it.&lt;page&gt;On the hunt for my master, I am often away, but I still use this place as camp. Use the ring to call me whenever you wish to make trade.",poshanka！因此，您发现我的呼叫戒指，挥舞着针的孩子。我认识到您的武器的声音＆＃8217; pag; pag; page＆gt;在寻找我的主人时，我经常不在，但我仍然将这个地方用作营地。每当您想进行交易时，请使用戒指给我打电话。
MAPPER_ITEM_MAP_WILDS_NAME,Far Fields Map,远场图
SHAKRA_AID_ACCEPT,"&lt;hpage&gt;Gladly I will accept your aid Shakra. Let us cut closer to this Citadel&#8217;s haunted heart.&lt;page&gt;Garrok! Hornet Wielding Needle. Beside you, I will gladly raise my rings!",＆lt; hpage＆gt;很高兴我会接受您的援助Shakra。让我们靠近这座城堡＆＃8217;鬼心。大黄蜂挥舞针头。在你旁边，我很乐意举起我的戒指！
G_PRINCE_SONG_MEET,"I&#8217;d hoped to never step these hateful halls, yet here I stand, as all those hapless bugs before.&lt;hpage&gt;You&#8217;ve journeyed far from that damp cell, tall bug. If you would oppose the minions of this Citadel, you have my respect.&lt;page&gt;Hmph. Then we share a rare stance, warrior. Few others seem possessed of will enough to resist.&lt;page&gt;So many weak minds, drawn up and strung, in love with the great golden leech atop their lands.",我希望永远不要走这些可恶的大厅，但是我站在这里，就像以前所有这些不幸的虫子一样。如果您反对这座城堡的奴才，您会受到我的尊重。然后，我们有一个罕见的立场，战士。似乎很少有人拥有足以抵抗的意志。
GARMOND_CITADEL_MEET,"Ho there, brave sister! What poetry has fate writ, that we should meet here at the peak of this ghastly Citadel!&lt;page&gt;Beasts and fiends, all here are lost to that horrid Haunting! And out from this golden corpse it seeps to plague the good bugs of the land below. Well, no more we say!&lt;hpage&gt;You should beware brave sirs, the creature that commands this curse is a foe far beyond bug. I would not see your lives given in vain.&lt;page&gt;Pah! We beware nothing! We would give our lives a hundred times over to finally cut away the evil that clutches our kingdom!",霍，勇敢的姐姐！诗歌的命运令状，我们应该在这个可怕的城堡的顶峰上见面！从这个黄金尸体出发，它渗入了困扰下面土地的好虫子。好吧，我们不再说！我不会徒劳地看到您的生命。我们什么都不要做！我们将付出一百次的生活，最终削减了束缚我们王国的邪恶！
GILLY_MEET_HIDDEN,"Goodness! This is just too embarrassing! Detected even through my perfect cover! What tell? What error? Surely something gave me away!&lt;hpage&gt;It was no one thing, young bug. Your disguise is near faultless. I&#8217;ve merely spent a long life being watchful.&lt;page&gt;Gah! Then I&#8217;ll just have to hope the beasts about don&#8217;t share such keen sight. It&#8217;ll be so much harder to accomplish my work if I&#8217;m detected, or eaten!",天哪！这太尴尬了！即使通过我的完美封面检测到！什么告诉？什么错误？当然，有些东西给了我！您的伪装几乎是无故的。我只是花了很长的时间被注意。＆gt; gt;然后，我只需要希望野兽关于不要分享如此敏锐的景象。如果我被发现或吃掉了，那将很难完成我的工作！
SHERMA_PILGRIMSREST_REPEAT,"Sister, sister, tired and glum,&lt;br&gt;We will sing, and you can hum,&lt;br&gt;Together we shall overcome!",姐姐，姐姐，疲倦和忧郁，我们会唱歌，你可以嗡嗡作响，＆lt; br＆gt;一起我们将克服！
SNAILS_ACT3_DEEP_MEMORY1,"&lt;page=M&gt;Oh ho! Back from the depths with nary a scratch! Is it as you feared?&lt;hpage&gt;It is, and worse. Your snare has sunk the monarch deep, deeper than I can safely descend.&lt;hpage&gt;To cut Pharloom free, I must plunge below the surface of that lake of liquid nothing.&lt;page=B&gt; No shell survives submersion in that void, Old One, not even yours.&lt;hpage&gt;Not without aid, certainly. Though aid may exist. The flower that resists the dark. Do you know of it?&lt;page=M&gt;The Everbloom?... We&#8217;ve heard the tale, but had thought it a myth. If ever it sprouted in our lands we would surely have known?&lt;hpage&gt;I would not seek it in these lands. I need its power full, and it is too fragile to sustain here long. I would seek it in my memory.&lt;page=S&gt; Oh ho ho! So you&#8217;d have us wrench open your soul, to retrieve the fabled bloom? Can such a thing be done?&lt;hpage&gt;For another bug, no, but I am Weaver enough to attempt it.&lt;hpage&gt;In the distant past, I knew the flower. My thread still holds its faint memory. If the Everbloom was grasped strongly enough within my Silk, it could be made to manifest.&lt;page=M&gt;Ah! So you&#8217;re asking another spell of us? To reveal the flower clear?... But to illuminate one of your kind&#8217;s old memories, so acutely... This is no easy thing, even for us...&lt;page=M&gt;Old One, you must give us a moment to confer...",＆lt; page = m＆gt;哦ho！从深处返回划痕！这是您所害怕的吗？您的圈套将君主沉入了深处，比我可以安全地降下来更深。没有贝壳在那个空白的旧，甚至不是你的东西中生存下来。虽然可能存在援助。抵抗黑暗的花朵。您知道吗？如果它在我们的土地上发芽，我们肯定会知道吗？我需要它的力量充实，它太脆弱了，无法在这里维持长时间。我会在记忆中寻找它。＆lt; page = s＆gt;哦，何！因此，您让我们打开您的灵魂，取回寓言盛开？可以做到这样的事情吗？我的线程仍然保持着微弱的记忆。如果Everbloom在我的丝绸中足够强烈地抓住，可以表现出来。所以您问我们另一个咒语吗？为了揭示花的清晰吗？
MAPPER_ITEM_MAP_HUNTERSNEST_NAME,Hunter&#8217;s March Map,猎人的三月地图
G_PRINCE_DANCERS_REPEAT,My wish is granted... and now everything I love is lost...,我的愿望是予以给予的...现在我所爱的一切都迷失了...
MAPPER_CURSED,"Gara Takana! What has happened to you, Child Wielding Needle, to cause you such brutal weakening?&lt;hpage&gt;You are seeing the effects of a parasite, Shakra, a writhing entity implanted by force. It will not kill me, not quickly at least, but its presence wears greatly on my shell.&lt;page&gt;It is a horrid state you suffer. Fight yourself free, or find help with haste. I would not wish to see you defeated by such deceitful strength.",加拉·高加（Gara Takana）！挥舞着针的孩子发生了什么事，是为了使您如此残酷地削弱吗？它不会杀死我，至少不会很快，但是它的存在在我的外壳上大大磨损。自由与自己战斗，或匆忙寻求帮助。我不想看到你被这种欺骗性的力量击败。
SPRINTMASTER_ACCEPT_RETRY,Hoi! Let our mighty contest of shells commence again!,ho！让我们强大的炮弹竞赛再次开始！
GRINDLE_ITEM_TOOL_KIT,"You&#8217;re in the habit of craftin&#8217; all kinds&#8217;a nasty tools&#8217;n traps, aint&#8217;cha? This kit&#8217;ll let you build &#8216;em even nastier, heh heh...",您的习惯是Craftin＆＃8217;各种令人讨厌的工具＆＃8217; n陷阱，aint＆＃8217; cha？这个套件＆＃8217; ll让您建造＆＃8216; em nastier，heh heh ...
MAPPER_GENERIC_BELLHART,"Poshanka, Child Wielding Needle. This heart-home is cut free of its curse.&lt;page&gt;Tell me, was it your blade that brought its saving? My shock would be great if another here managed the feat.&lt;hpage&gt;I slew a tall creature above the town, a Weaver I suspect, though one twisted in purpose.&lt;hpage&gt;By voice and claw it aided, perhaps guided, the thread that strung the town. &lt;page&gt;Weaver? Those vicious old things! To our young we tell the tales, but had thought them long dead, only corpses bound in spires. &lt;hpage&gt;This one still lived, though if it was a Weaver, it was broken in a savage way.&lt;hpage&gt;Its own Silk was bound, pinned deep within its shell. A cruel punishment I&#8217;ve not before witnessed. &lt;page&gt;Even broken, my envy remains. A Weaver&#8217;s fabled skills... To meet one in combat means great challenge, and great pride in victory.",Poshanka，挥舞针的孩子。这个心脏不受其诅咒的束缚。如果这里的另一个人管理着这一壮举。＆lt; page＆gt; weaver？那些恶毒的旧事物！对于我们的年轻人，我们讲述了故事，但曾认为它们已经死了，只有在尖顶上绑定的尸体。＆lt; hpage＆gt;尽管它是织布工，但它以一种野蛮的方式被打破了。在见证之前，一个残酷的惩罚i ve te ve a ve ve。＆lt; page＆gt;即使破碎，我的嫉妒仍然是。织布工的寓言技巧...在战斗中遇到一个意味着巨大的挑战，并为胜利而感到自豪。
MAPPER_GENERIC_GREYMOOR,"&lt;hpage&gt;Fair greetings, Shakra. You are a welcome sight amidst the sodden gloom of these caverns. &lt;page&gt;Child Wielding Needle, your aspect is still sharp. My respect remains. Heed a warning, many fierce bugs roost nearby.&lt;page&gt;On the lake beyond this cave nest a ragged horde atop an old watermound. Their mastery of flight makes them dangerous. My shell will forever carry the score of their pins.&lt;page&gt;If you&#8217;re seeking a safer path, head back, towards this land&#8217;s core.",＆lt; hpage＆gt; shakra公平的问候。在这些洞穴的忧郁忧郁中，您是可喜的景象。＆lt; page＆gt;挥舞着针的孩子，您的方面仍然很清晰。我的尊重仍然是。注意警告，附近有许多凶猛的虫子。他们掌握飞行使它们危险。如果您要寻求更安全的路径，我的外壳将永远带有他们的销钉的分数。
HUNTER_FAN_ZAPNEST_REPEAT,"Nuu is a long way from her safe lodging... perhaps she will stay in this nice, dark little squeezy place a little longer.",NUU距离她的安全住宿还有很长的路要走……也许她会留在这个漂亮的黑暗小挤压位置。
SHERMA_CARETAKER_DELIVERY,"&lt;hpage&gt;Sherma, I bring supplies from the town of bells below. Since you are now caretaker here, I entrust them to you.&lt;page&gt;Oh, what a blessing! This will surely raise the hopes of our poor brothers and sisters.",＆lt; hpage＆gt; sherma，我从下面的贝尔镇带来了物资。由于您现在是看守的人，所以我将它们委托给您。这肯定会引起我们可怜的兄弟姐妹的希望。
SHERMA_CARETAKER_FINAL,"Red maiden, you have some great task ahead of you, do you not? If so, then I fear the time of our final parting draws near.&lt;hpage&gt;You sense it true, Sherma. I shall soon descend to the darkness below the kingdom and quell the source of Pharloom&#8217;s rending.&lt;hpage&gt;If that task is achieved, my future may take me far from Pharloom, but know I have faith that you will hold these bugs together, and see them prosper.&lt;page&gt;Ah! In truth, I&#8217;m still only a fool, but I&#8217;ll hold dearly to your faith in me. That warmth will help me to endure whatever challenges lie ahead!&lt;page&gt;Now let me pray for you, dear friend, and may my hopes follow you into the deepest darkness and beyond!",红少女，你有一些伟大的任务，你不是吗？如果是这样，那么我担心我们的最后一个分手的时间会靠近。我很快就会降到王国以下的黑暗中，平息了伪装的来源。实际上，我仍然只是一个傻瓜，但是我很坚持您对我的信仰。这种温暖将帮助我忍受面前的任何挑战！
MAPPER_ITEM_PIN_SHOP_NAME,Vendor Pins,供应商销
SHAKRA_GRAND_FORUM_REPEAT,The way forward is yours. Let us meet again soon.,前进是你的。让我们尽快再次见面。
MAPPER_MEET_GUARD_ACT3,"&lt;hpage&gt;Shakra, you pit yourself against the black-threaded bugs? They are dangerous foes, even for a hardened warrior.&lt;page&gt;I relish such danger, and have little choice besides. These creatures besiege the town within. They are relentless, and empowered. &lt;hpage&gt;...It is the void, stretched up into this world and its husks. I know it well, this force, its nature. If it senses soul within, it will drive voracious towards it.&lt;page&gt;As you say! Many bugs now huddle within the bells. Nowhere else is safe with this black threat rising.&lt;page&gt;Some luck, at least, that I chose to remain, and can offer my rings&#8217; defence.&lt;hpage&gt;Shakra, I seek to end this new disaster, for in it I share much blame, but know, I shall need time to complete my task.&lt;hpage&gt;I ask you hold fast till then. This town and its bugs need a guardian, and I can think of none better.&lt;page&gt;Very well, Hornet Wielding Needle. A pact made strong. If you are working towards the venom&#8217;s end, I shall fight with faith renewed.",＆lt; hpage＆gt; shakra，您对黑线虫子的攻击？它们是危险的敌人，即使对于坚强的战士来说，我也很喜欢这种危险，除此之外，别无选择。这些生物围绕着城镇。他们是无情的，并且有能力。＆lt; hpage＆gt; ...它是空白，延伸到这个世界及其果壳。我非常了解，这种力量，其本质。如果它感觉到内在的灵魂，它将驱动着它。现在，许多虫子挤在铃铛中。这种黑色威胁升起时，没有其他地方是安全的。防御。这个小镇及其虫子需要一个守护者，我可以想到更好的。协议变得坚强。如果您正在努力努力毒液的尽头，我将与信仰更新。
SHAKRA_AID_READY,Let us charge on. My rings shall sing loud on the shells of our enemies.,让我们负责。我的戒指应在我们的敌人的炮弹上大声唱歌。
HUNTER_FAN_FINAL_2,"And now, miss grown-up, the task is done! Nuu must be away.&lt;page&gt;But do not be sour! Just think! Pharloom is only one land. So many more must hide out there, filled full with beasts and scents and tastes, all waiting to be discovered.&lt;page&gt;For Nuu, her journey is only at its start. And for you, miss grown-up, Nuu wishes too your happy hunting, much and more!",现在，成人小姐，任务已经完成！nuu必须离开。只是想！滑织只是一块土地。这么多的人必须躲在那里，充满了野兽，气味和口味，所有这些都在等待发现。对于您来说，Nuu小姐也希望您的狩猎快乐，更多！
MAPPER_MEET_BELLHART_ACT3,"&lt;hpage&gt;Shakra, what has happened here? For these masses to huddle so amongst such destruction?&lt;page&gt;The dark-spun bugs, they besiege the town, relentless. I have defended against each wave anew, but they are empowered in foul ways, and I am much fatigued.&lt;hpage&gt;...It is the void, stretched up into this world and its husks. I know it well, that force, its nature. If it senses soul, it will drive voracious towards it.&lt;page&gt;As you say! All these bugs, gathered close within the bells... but nowhere else is safe with this black threat rising.&lt;hpage&gt;Shakra, I seek to end this new disaster, for in it I share much blame, but know, I shall need time to complete my task. I would ask you hold fast till then.&lt;hpage&gt;This town and its bugs needs a guardian, and I can think of none better.&lt;page&gt;Very well, Hornet Wielding Needle. A pact made strong. If you are working towards the venom&#8217;s end, I shall fight with faith renewed.",＆lt; hpage＆gt; shakra，这里发生了什么？对于这些群众来说，在这种破坏中如此忙碌？我已经重新防御了每一波浪潮，但它们以犯规的方式赋予了能力，而且我非常疲劳。我非常了解，这种力量，其本质。如果感觉到灵魂，它将驱动着它。所有这些虫子都聚集在铃铛中……但是，这种黑色威胁升起。我要问您很快就保持速度。协议变得坚强。如果您正在努力努力毒液的尽头，我将与信仰更新。
GRINDLE_BONEFOREST_FINAL,"Eugh. Is it gettin&#8217; hotter down here? Mustier? Grindle&#8217;s been down here too long. Reckon it&#8217;s time to climb back up soon, to where all the serious treasures is!",EUGH。是Gettin＆＃8217;这里更热吗？马sier？Grindle＆＃8217;在这里呆了太久。估计它很快就可以爬回到所有严重的宝藏！
MAPPER_ITEM_MARKER_D_NAME,Dark Marker,黑暗标记
SPRINTMASTER_HERO_WIN_PRE_1,"So this is... defeat? Can it be? Huu... A shell so fast! Wonder of Pharloom! A bug whose pace could match my own.&lt;page&gt;Though I set a simple course, you have proven its match and more. Take this small reward, nimble bug, and remember well our grand contest!",所以这是...失败？可以吗？胡...壳这么快！涉及滑织的奇迹！一个速度可以匹配我自己的错误。拿出这个小的奖励，敏捷的虫子，并记住我们的盛大比赛！
SHERMA_BELLHART_WAKE,"Oh, hoy there! Why, I must have dropped off to sleep as soon as I arrived!&lt;page&gt;Certainly, the pilgrim&#8217;s way is exhausting, but a good rest is a reward unto itself!",哦，在那里！为什么，我一定要一旦到达，我一定要立即入睡！
MAPPER_GENERIC_HUNTERSNEST,"That was a battle well-fought, Child Wielding Needle. Your master would be proud of you.&lt;hpage&gt;The one who trained me long ago... I never called her master. Whether she would be proud of what has become of me, I cannot say.&lt;page&gt;Nu-Hakkata! Whether she is dead or alive, have faith! Nothing a pupil does escapes their master&#8217;s sight!",那是一场战斗良好，挥舞着针的战斗。您的主人会为您感到骄傲。我不能说她是否会为我的变化感到骄傲。无论她死还是活着，都有信心！学生确实没有逃脱他们的主人的视线！
MAPPER_ITEM_MAP_GREYMOOR_DESC,"Wide, dim hollows, choked by rag and dust. The bugs who once tended these lands have clearly lost their way.",宽，昏暗的空心，被抹布和灰尘cho住。曾经倾斜这些土地的虫子显然已经迷路了。
SHERMA_CITADEL_ENTRANCE_MEET,"Red maiden! Dear sister! At last, our great pilgrimage is at its end!&lt;page&gt;Our faith never wavered, and now here awaits our glorious reward, the shining Citadel! Where all sing as one!&lt;hpage&gt;I will not tell you to turn back, for I know you will not, but I urge you at least to be cautious. Terrible things lurk within this Citadel, little pilgrim.&lt;page&gt;Oh, sister! There is no need for caution, and no need for fear. Let us step forward under guidance of our faith!",红少女！亲爱的姐姐！最后，我们的伟大朝圣之处在其中！所有人都唱歌！这座城堡里潜伏的事情可怕，小朝圣者。不需要谨慎，也不需要恐惧。让我们在信仰的指导下向前迈进！
MAPPER_GENERIC_BELLHART_TALK2,"This vein of gilded bells creates an effectively defended settlement. I can see it once gave a long time of peace to its bugs.&lt;page&gt;And yet, look at their numbers now. Stricken by cursed thread. Only a few have survived.&lt;page&gt;We must learn from them, Child Wielding Needle. Peace is a slow poison that would wither even the hardiest bug.",这种镀金铃的脉络创造了有效的捍卫定居点。我可以看到它曾经给它带来了很长时间的和平。被诅咒的线吓坏了。只有少数人幸存下来。和平是一种缓慢的毒药，即使是最艰难的虫子也会枯萎。
MAPPER_GENERIC_BELLHART_TALK1,"&lt;hpage&gt;Your camp here looks comfortably set, Shakra. Are you planning to stay a time?&lt;page&gt;Perhaps, yes. This heart-home makes a fine base for now and later if needed.&lt;page&gt;Still! I must take care not to rest overlong. My shell would soften and my senses dull.&lt;page&gt;",＆lt; hpage＆gt;您的营地看起来很舒适，Shakra。您打算留一段时间吗？＆lt; page＆gt;也许是的。这个心脏居家现在和以后在需要时成为一个很好的基础。我必须小心不要长时间休息。我的外壳会变软并且感觉乏味。＆lt; page＆gt;
SETH_SHELLWOOD_MEET,"Oh, hullo again! This time, I most certainly do recognise you! &#8216;Tis a pleasure to bump into you here, deep in this serene wood.&lt;page&gt;Do you have a name, like I do? Would you share it with me?&lt;hpage&gt;Certainly, sir. I am Hornet.&lt;hpage&gt;I notice you gazing at the buds above us... are they familiar to you, perhaps?&lt;page&gt;Hm? No, not at all. Very beautiful though! Perhaps I should gather some up before venturing on...",哦，赫洛再次！这次，我肯定会认出你！＆＃8216;很高兴在这里撞到您，在这个宁静的木材中深处。您会和我分享吗？我是大黄蜂。不，一点也不。虽然很漂亮！也许我应该在冒险之前收集一些...
MAPPER_ITEM_MARKER_A_DESC,You can use these to mark places of importance or reminders on your map.&lt;br&gt;&lt;br&gt;These markers I have modelled after the sheen of my own shell. Perhaps you will think of me when you use them.,您可以使用它们来标记地图上的重要性或提醒。也许当您使用它们时，您会想到我。
MAPPER_GENERIC_CRAWL_REPEAT,"There are signs that pilgrims once travelled even these crumbling paths, long ago. Now only the voracious worms nest here.",有迹象表明朝圣者曾经很久以前就走过这些崩溃的道路。现在只有贪婪的蠕虫巢。
SPRINTMASTER_REOFFER,Hoi! Nimble bug! Surely you have reconsidered? Let us discover our limits together!,ho！敏捷的错误！当然，您已经重新考虑了吗？让我们一起发现我们的极限！
MAPPER_STOCKDEPLETED,"You have purchased the last of my mapping stock, for now. Stay alive on your journey, and when our paths next cross we may trade again.",您现在已经购买了我的最后一个映射库存。在您的旅程中保持活力，当我们的下一个跨越路径时，我们可能会再次交易。
GRINDLE_RUMMAGE_REPEAT,Don&#8217;t be lingerin&#8217; here too long! We got snitchin&#8217; to do and we ain&#8217;t keen on company!,不要挥舞＃8217;在这里太久了！我们有snitching＃8217;要做，我们热衷于公司！
MAPPER_GENERIC_DUSTPENS_REPEAT,"If you venture further and higher into these caverns, beware. The sickly air only grows thicker.",如果您进一步冒险进入这些洞穴，请当心。病态的空气只会越来越厚。
SHERMA_BELLHART_REPEAT,"I&#8217;ll be off soon, once I&#8217;m good and rested. Beyond the wood lies the final climb, and then at last we shall reach the Citadel!&lt;page&gt;Which of us will reach the Grand Gate first? If it&#8217;s me, I shall wait for you so we can enter together!",我很快就会离开，一旦我有好处并休息。除了木头之外，最终的攀登是，然后我们将到达城堡！如果是我，我将等待您，以便我们一起进入！
SHAKRA_AID_REFUSE,"If you would fight alone, I will say nothing more.",如果您独自战斗，我将不再说。
GARMOND_ENCLAVE,"&lt;hpage&gt;Fair meeting again, sir knight. I see this bell has drawn you too towards its safety.&lt;page&gt;Who would have guessed, sister! A safe corner, hidden so high atop Pharloom&#8217;s cursed crown!&lt;page&gt;Our fair village may have fallen, but for these fellows... these scared few, our honour charges us to keep them safe. Our hornlance shall raise for them! After some rest, of course.&lt;hpage&gt;Hold fast to your new charge, Garmond. See these bugs survive, and know I aim, in time near, to cut down this curse at its core.",奈特爵士，＆lt; hpage＆gt;再次举行会议。我看到这个铃铛也吸引了您的安全。一个安全的角落，在伪造的冠冕上是如此高的角落，我们的公平村庄可能已经下降了！我们的角将为他们抬高！当然，经过一会儿休息。看到这些虫子生存下来，并知道我的目标是及时将这种诅咒缩小在其核心。
MAPPER_ITEM_MAP_DUSTPENS_NAME,Sinner&#8217;s Road Map,罪人的路线图
GRINDLE_BONEFOREST_S1,"O-hoho! Into Grindle&#8217;s pockets they go! And for you, a secret to remember us by...&lt;page&gt;Beneath here and further on, the burly bellheads have a big, hot, gleaming hive! Full of all sorts of tasty snitchables!&lt;page&gt;But there&#8217;s this big gate they got down in its belly... shut tight, locked up. If you could wriggle through, you&#8217;d get your claws on all kindsa goodies!",O-Hoho！他们走进磨碎的口袋！对于您来说，一个秘密记住...充满了各种美味的可口可乐！如果您可以努力解决，那么您可以在各种Kentsa的好处上获取爪子！
SHERMA_CORAL_NOBENCH_ALT,"You see this idol before us, red maiden? I have passed its like before, they mark our pilgrimage well.&lt;page&gt;If we sing to it, a miraculous shrine will rise from the ground, and we will have a place to rest! Such a wonder!&lt;hpage&gt;I suspect it is not song that rouses this shrine, but payment in rosaries.&lt;hpage&gt;I have encountered similar constructs on Pharloom&#8217;s paths. It seems this kingdom does not grant rest lightly.",你在我们面前看到这个偶像，红少女吗？我已经像以前一样经过了它，他们很好地标志着我们的朝圣。我怀疑这是一个奇迹！看来这个王国不会轻易安息。
GRINDLE_BONEFOREST_S3,"O-hoho! Into Grindle&#8217;s pockets they go! And for you, a secret to remember us by...&lt;page&gt;There&#8217;s lots of pickings round here, right? Well, it&#8217;s all nothing compared to what they got hidden up, up above us. The great big Sitty-del they calls it!&lt;page&gt;A golden place, groaning with goodies! Could never steal it all in a thousand snitch-bug lifetimes they reckon!&lt;page&gt;Oh yes, that&#8217;s where ol&#8217; Grindle is headin&#8217;. Don&#8217;t you dare follow us, though! We want it all for us-selves!",O-Hoho！他们走进磨碎的口袋！对于您来说，一个秘密记住了……好吧，与他们隐藏的东西相比，这一切都没有。他们称之为伟大的大型del！他们算是一千个记录的一生中，他们永远无法偷走所有这些！Grindle是Headin＆＃8217;。不过，你不敢跟随我们！我们想要我们的一切！
GRINDLE_BONEFOREST_S2,"O-hoho! Into Grindle&#8217;s pockets they go! And for you, a secret to remember us by...&lt;page&gt;You know where all them dreary raggedies are camping? Back near the ol&#8217; chapel? Well, beyond that chapel is a dirty great grave!&lt;page&gt;Not much in there but husks, right? But but! My sniffer tells me there&#8217;s something worth the trouble buried down at the bottom!",O-Hoho！他们走进磨碎的口袋！对于您来说，一个秘密记住了……返回OL＆＃8217;教堂？好吧，除了那个教堂之外，这是一个肮脏的坟墓！但是！我的嗅探器告诉我那里的东西值得埋在底部的一些麻烦！
SNAILS_ACT3_MEET_END_VISITED,"&lt;hpage&gt;The groaning docks, beyond the caverns of bone. There I have seen a vessel able to pass below, a heavy bell built for descent.&lt;hpage&gt;I need only gain access, and an operator to assist. I will investigate the docks, and uncover the means.&lt;page=M&gt;You&#8217;d be the first in an age to dive so deep, Old One. That space below remains long unseen, even to our family. &lt;hpage&gt;For those depths, I am more prepared than most. I will reach the base of this land, and know the truth of the new disaster we, together have wrought.",＆lt; hpage＆gt;吟码头，超出了骨头的洞穴。在那儿，我已经看到一艘能够在下面驶过的船只，为下降而建的一个重铃。我将调查码头，并发现手段。下面的那个空间仍然是远没有看到的，甚至对我们的家人也是如此。＆lt; hpage＆gt;对于这些深度，我比大多数人都准备好。我将到达这片土地的基础，并知道我们共同锻造的新灾难的真相。
GREEN_PRINCE_VERDANIA_UNFINISHED_REPEAT,Why does it fade? Why can I not recall that sacred place?,为什么会褪色？为什么我不记得那个神圣的地方？
LACE_ABYSS_LAKE_1,"&lt;hpage&gt;Here you lie, monarch. Sunk so deep, yet still you cling to life. &lt;hpage&gt;Would you let your lands be choked black... to protect just her?",＆lt; hpage＆gt;在这里你撒谎，君主。沉没了如此深，但您仍然坚持生命。＆lt; hpage＆gt;您会让您的土地被黑色cho住...以保护她吗？
GARMOND_EXPLORING_ACT1_REPEAT,"&lt;hpage&gt;Take care, Garmond. Whatever dangers these lands present, I&#8217;m sure what waits in that Citadel will be worse.&lt;page&gt;Aye, sister! Until that Citadel is reached and justice is served, Zaza and I shall not fall.",＆lt; hpage＆gt;加入Garmond。这些土地出现的任何危险，我确定那个城堡的等待会更糟。直到达到那个城堡并为正义服务之前，扎扎和我不会跌倒。
LACE_ABYSS_LAKE_3,"Letting you live was my rebellion, spider. I&#8217;ve denied my mother your silken strength. I&#8217;ve won.&lt;page&gt;She can thrash, and waste, and know her pathetic, broken child caused the mortal wound.&lt;page&gt;Rejoice! And let it all come down.&lt;hpage&gt;I will not. I have already stood the sentinel for one dying land. That role... I will never play again.&lt;hpage&gt;While I live, and possess the strength to resist, this kingdom, and the bugs within it, shall not fall.",让你活下去是我的叛乱，蜘蛛。我否则否认了我妈妈的丝绸力量。我会赢得胜利。并让一切都掉下来。＆lt; hpage＆gt;我不会。我已经站在哨兵身上，拥有一块垂死的土地。这个角色...我永远不会再扮演。
LACE_ABYSS_LAKE_4,"Hahahhaa! Spider. Spider. What a marvellous specimen you are! You fight and fight, heedless as the world crumbles around you.&lt;page&gt;Pharloom and her bugs will be crushed to dust, and still you&#8217;ll be vainly swinging your blade.&lt;hpage&gt;...There may still be a way to prevent that fate. I will claim the hidden power, the bloom that repels the dark.&lt;hpage&gt;Those snails share some fault in the snare, and their callous use of the void. They shall help me now to seek its counter.&lt;hpage&gt;I will return, child, when I bear the strength to dive below, and cut this land finally free of your mother&#8217;s grasp.",哈哈哈！蜘蛛。蜘蛛。你真是一个奇妙的标本！您打架和战斗，随着世界周围崩溃时，毫无注意。我将声称隐藏的力量，驱除黑暗的绽放。他们现在将帮助我寻找它的柜台。
GRINDLE_SHOP_REPEAT,"After some tasty goodies? We never say no to a fair trade, heh heh! Take a look at what we&#8217;s got...",经过一些美味的好东西？我们永远不会对公平交易说不，呵呵！看看我们有什么...
GRINDLE_ITEM_TOOL_POCKET,We could add a little pocket to yer tool pouch for you. You could pack even more goodies in there! All your shards&#8217;n sharp things!,我们可以为您的工具袋增加一个小口袋。您可以收拾更多的好东西！您所有的碎片＆＃8217; n锋利的东西！
MAPPER_TUBE,"&lt;hpage&gt;Shakra, if I may, I&#8217;d ask a small task of your carving talents.&lt;hpage&gt;Within the halls of the Citadel, I encountered a means of travel new to me, a network of pipes traversed in vessels propelled by steam and air.&lt;hpage&gt;That Citadel is a labyrinth, and pins to mark each station would prove useful to me.&lt;page&gt;What you describe sounds as hideous and unnatural as anything in that place. Still, if it will aid you, I shall craft the pins.&lt;page&gt;Seek me at a moment not long from now. The pins will be carved, and we may trade.",＆lt; hpage＆gt; shakra，如果可以的话，我要问您雕刻才能的一小部分任务。每个站都对我很有用。尽管如此，如果它可以帮助您，我将制作针。大头针将被雕刻，我们可以交易。
MAPPER_ITEM_MAP_MOSSGROTTO_DESC,"These overgrown caves offer little challenge to a skilled warrior. A place for reflection, perhaps.",这些杂草丛生的洞穴对熟练的战士几乎没有挑战。也许是一个反思的地方。
SHERMA_CORAL_NOBENCH_REPEAT,"Fear not, red maiden! This shrine will surely rise for us, we only need to patiently wish for it!",不怕，红少女！这个神社肯定会为我们崛起，我们只需要耐心地希望它！
